Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1989.0,Да,,No,7.0,280.0,Телец,38.0,2.0,3.0,0.0,Bachelors,916044029552,Bangalore,L,7.0,,4.0,1
1986.0,Нет,Female,Yes,2.0,,,40.0,2.0,2.0,0.0,Masters,918523589887,,M,15.0,2017.0,1.0,0
1986.0,Нет,Female,Yes,2.0,282.0,Рак,,2.0,2.0,,,918523589887,New Delhi,M,15.0,2017.0,,0
1986.0,Нет,,Yes,,282.0,Рак,40.0,2.0,2.0,0.0,Masters,918523589887,New Delhi,M,15.0,,,0
1986.0,,Female,Yes,2.0,,Рак,,2.0,2.0,0.0,Masters,918523589887,New Delhi,M,15.0,,1.0,0
1989.0,Да,Male,No,,450.0,,38.0,7.0,,1.0,Bachelors,915829132035,Bangalore,S,,2018.0,3.0,1
1991.0,Нет,Male,No,,295.0,,,,3.0,1.0,,917770018478,,L,11.0,2013.0,2.0,0
,Нет,,No,7.0,68.0,Лев,35.0,0.0,1.0,,Bachelors,911114735235,,,11.0,2012.0,5.0,0
1992.0,,Male,No,,68.0,Лев,35.0,0.0,1.0,1.0,Bachelors,911114735235,Bangalore,,,2012.0,,0
1992.0,Нет,Male,No,7.0,68.0,Лев,35.0,,1.0,1.0,,911114735235,,,11.0,2012.0,,0
1992.0,,Male,No,7.0,68.0,Лев,,0.0,1.0,1.0,Bachelors,911114735235,Bangalore,L,11.0,2012.0,5.0,0
1992.0,,Male,,7.0,68.0,Лев,35.0,,,1.0,Bachelors,911114735235,Bangalore,L,11.0,2012.0,5.0,0
1985.0,,,,5.0,220.0,,41.0,10.0,,0.0,Masters,914156237483,New Delhi,,9.0,2013.0,3.0,0
1985.0,Нет,Male,No,5.0,,Близнецы,41.0,10.0,1.0,,,914156237483,New Delhi,L,9.0,2013.0,3.0,0
1985.0,Нет,Male,No,5.0,220.0,Близнецы,41.0,10.0,1.0,,Masters,914156237483,New Delhi,L,9.0,2013.0,3.0,0
1985.0,Нет,Male,No,5.0,220.0,Близнецы,41.0,10.0,1.0,0.0,Masters,914156237483,New Delhi,L,9.0,2013.0,,0
1989.0,Нет,Female,No,5.0,165.0,Дева,37.0,5.0,2.0,,PHD,911957807570,New Delhi,M,9.0,2014.0,1.0,0
1989.0,Нет,Female,No,5.0,,Дева,37.0,5.0,2.0,0.0,PHD,911957807570,,,9.0,2014.0,1.0,0
,Нет,Female,No,5.0,165.0,,,,2.0,0.0,PHD,911957807570,New Delhi,M,9.0,,,0
1989.0,Нет,Female,No,5.0,,Дева,37.0,5.0,2.0,0.0,,911957807570,New Delhi,M,9.0,2014.0,1.0,0
1989.0,Нет,Female,No,5.0,165.0,Дева,,5.0,,0.0,PHD,911957807570,New Delhi,M,9.0,2014.0,,0
1992.0,,Male,Yes,7.0,,,34.0,5.0,3.0,0.0,Bachelors,917899455461,Pune,S,5.0,,,0
1992.0,Нет,Male,Yes,5.0,368.0,Дева,35.0,5.0,3.0,0.0,Bachelors,914583093432,Bangalore,S,3.0,2014.0,4.0,0
1987.0,,Male,No,6.0,299.0,Близнецы,38.0,3.0,1.0,1.0,Bachelors,915400806639,Bangalore,M,5.0,2013.0,3.0,0
1987.0,Нет,Male,No,6.0,299.0,,,3.0,1.0,1.0,Bachelors,915400806639,Bangalore,,5.0,2013.0,3.0,0
1987.0,Нет,Male,No,6.0,299.0,Близнецы,38.0,3.0,1.0,1.0,Bachelors,915400806639,,M,,2013.0,3.0,0
,Нет,Female,,,302.0,Дева,38.0,1.0,3.0,0.0,Bachelors,918116406090,Bangalore,XS,10.0,,2.0,0
,Нет,Female,No,7.0,,Дева,38.0,1.0,3.0,0.0,Bachelors,918116406090,Bangalore,,10.0,2016.0,,0
1988.0,Нет,Female,No,7.0,,Дева,,1.0,3.0,0.0,Bachelors,918116406090,Bangalore,XS,,2016.0,2.0,0
1988.0,Нет,Female,No,7.0,302.0,,38.0,,3.0,,Bachelors,918116406090,Bangalore,,,2016.0,,0
1988.0,Нет,Female,,,,Дева,38.0,1.0,3.0,0.0,,918116406090,Bangalore,XS,10.0,2016.0,2.0,0
,Нет,,No,7.0,154.0,Овен,41.0,4.0,2.0,0.0,,918295437875,,M,13.0,2015.0,2.0,0
1992.0,Да,Male,No,5.0,,Стрелец,34.0,5.0,3.0,0.0,,918943800031,Bangalore,L,12.0,2018.0,3.0,1
,Нет,Male,No,0.0,183.0,Овен,,1.0,2.0,1.0,Bachelors,913322795841,Pune,,,2017.0,3.0,0
,,Male,No,,,Овен,22.0,1.0,2.0,,,913322795841,Pune,L,7.0,2017.0,3.0,0
2005.0,Нет,Male,No,0.0,183.0,Овен,22.0,1.0,2.0,1.0,Bachelors,913322795841,Pune,L,7.0,2017.0,3.0,0
2005.0,Нет,Male,,0.0,183.0,Овен,22.0,1.0,2.0,,Bachelors,913322795841,Pune,L,7.0,2017.0,3.0,0
2005.0,,,No,,183.0,Овен,,1.0,2.0,,Bachelors,913322795841,Pune,,7.0,2017.0,3.0,0
1999.0,Да,Female,No,4.0,395.0,Скорпион,26.0,1.0,,0.0,Bachelors,918657478907,Bangalore,,0.0,,1.0,1
1999.0,,,No,4.0,395.0,Скорпион,26.0,1.0,2.0,0.0,Bachelors,918657478907,Bangalore,XS,0.0,2018.0,1.0,1
1999.0,Да,Female,No,4.0,,Скорпион,26.0,,2.0,0.0,,918657478907,Bangalore,XS,0.0,2018.0,1.0,1
1999.0,Да,Female,No,4.0,395.0,Скорпион,26.0,,2.0,0.0,Bachelors,918657478907,Bangalore,XS,0.0,2018.0,1.0,1
1999.0,Да,,No,4.0,395.0,,26.0,,,0.0,Bachelors,918657478907,,XS,0.0,2018.0,,1
2005.0,Нет,Male,No,0.0,373.0,Телец,22.0,7.0,3.0,0.0,Bachelors,916116935171,Bangalore,,10.0,2012.0,1.0,0
2005.0,,Male,No,0.0,,,22.0,7.0,,0.0,,916116935171,Bangalore,XL,10.0,,1.0,0
2005.0,,Male,No,,373.0,Телец,22.0,,3.0,0.0,Bachelors,916116935171,Bangalore,XL,10.0,2012.0,,0
2005.0,Нет,Male,,0.0,373.0,,22.0,7.0,3.0,0.0,Bachelors,916116935171,,XL,,2012.0,,0
1997.0,Нет,Male,No,0.0,100.0,,,,3.0,1.0,,918073852155,Bangalore,,13.0,2016.0,2.0,0
1997.0,Нет,,No,,100.0,Близнецы,,2.0,,1.0,Bachelors,918073852155,Bangalore,M,13.0,2016.0,2.0,0
1997.0,Нет,,No,,100.0,Близнецы,29.0,2.0,3.0,1.0,Bachelors,918073852155,,M,13.0,2016.0,,0
1997.0,Нет,,,0.0,100.0,Близнецы,29.0,2.0,,1.0,,918073852155,Bangalore,,13.0,2016.0,2.0,0
,Нет,Female,No,0.0,223.0,,36.0,2.0,3.0,0.0,Bachelors,919893736057,New Delhi,S,,,2.0,0
1991.0,Нет,Female,No,0.0,223.0,Лев,36.0,2.0,3.0,0.0,Bachelors,919893736057,New Delhi,S,6.0,2017.0,2.0,0
1991.0,Нет,Female,No,,,,36.0,,3.0,,Bachelors,919893736057,New Delhi,S,6.0,2017.0,2.0,0
,,,,0.0,223.0,Лев,36.0,2.0,3.0,,Bachelors,919893736057,New Delhi,S,6.0,2017.0,2.0,0
1991.0,Нет,Female,No,0.0,223.0,,36.0,,,0.0,Bachelors,919893736057,New Delhi,S,,2017.0,2.0,0
1989.0,Нет,Female,No,1.0,234.0,,,,3.0,1.0,Bachelors,912337574477,,S,,2014.0,1.0,0
1989.0,Нет,Female,No,1.0,234.0,Рак,37.0,0.0,3.0,1.0,Bachelors,912337574477,Bangalore,,,2014.0,1.0,0
1989.0,,Female,No,1.0,,Рак,37.0,,3.0,1.0,Bachelors,912337574477,Bangalore,S,9.0,2014.0,1.0,0
1989.0,Нет,,,1.0,,Рак,37.0,0.0,,1.0,Bachelors,912337574477,Bangalore,S,9.0,2014.0,1.0,0
1991.0,Да,Female,No,4.0,322.0,Овен,34.0,9.0,2.0,1.0,Bachelors,919719368863,,S,8.0,2013.0,1.0,1
,Да,,No,4.0,322.0,Овен,34.0,9.0,2.0,1.0,,919719368863,New Delhi,S,8.0,2013.0,1.0,1
,Да,,No,,439.0,Дева,34.0,9.0,3.0,,,916995636669,Pune,M,9.0,2012.0,1.0,1
,Да,Female,,3.0,50.0,,25.0,5.0,3.0,0.0,,919956357104,,,,2012.0,1.0,1
,Нет,Male,No,0.0,394.0,Стрелец,31.0,7.0,3.0,,Bachelors,912169455687,Bangalore,L,,2012.0,1.0,0
1996.0,Нет,Male,,0.0,,Стрелец,31.0,7.0,3.0,0.0,Bachelors,912169455687,,L,,2012.0,1.0,0
1996.0,Нет,Male,,0.0,394.0,Стрелец,31.0,7.0,3.0,,,912169455687,Bangalore,L,3.0,2012.0,1.0,0
1990.0,Нет,Female,No,2.0,226.0,Козерог,36.0,,3.0,,Bachelors,916666384331,New Delhi,,4.0,2015.0,,0
1990.0,,Female,,,226.0,Козерог,36.0,7.0,3.0,0.0,,916666384331,New Delhi,,4.0,2015.0,,0
1990.0,Нет,,No,2.0,,Козерог,36.0,7.0,3.0,0.0,,916666384331,New Delhi,M,,2015.0,3.0,0
,,Female,No,2.0,226.0,Козерог,36.0,7.0,3.0,0.0,Bachelors,916666384331,New Delhi,M,4.0,2015.0,3.0,0
1994.0,Нет,Male,Yes,5.0,338.0,Скорпион,31.0,7.0,3.0,1.0,,919242316000,,L,,2016.0,,0
,Нет,Male,Yes,5.0,,Скорпион,31.0,7.0,3.0,1.0,Bachelors,919242316000,Bangalore,L,3.0,2016.0,2.0,0
1994.0,,,Yes,5.0,338.0,,31.0,7.0,3.0,1.0,,919242316000,Bangalore,L,3.0,2016.0,,0
1994.0,Нет,Male,Yes,,338.0,,31.0,7.0,3.0,1.0,Bachelors,919242316000,Bangalore,L,3.0,2016.0,2.0,0
1994.0,,Male,Yes,,338.0,Скорпион,31.0,7.0,3.0,,Bachelors,919242316000,,L,3.0,2016.0,2.0,0
1992.0,,Male,No,4.0,336.0,Лев,34.0,4.0,,,Bachelors,916911662598,Bangalore,L,7.0,,3.0,0
1998.0,Да,,Yes,2.0,445.0,Козерог,,,,1.0,Masters,915905730080,,S,11.0,2014.0,3.0,1
1998.0,Да,Male,Yes,2.0,445.0,,28.0,5.0,3.0,1.0,Masters,915905730080,New Delhi,S,11.0,2014.0,3.0,1
1998.0,,Male,Yes,2.0,445.0,,28.0,5.0,,1.0,Masters,915905730080,New Delhi,S,11.0,,3.0,1
1998.0,Да,Male,,2.0,445.0,Козерог,,5.0,3.0,,Masters,915905730080,New Delhi,S,11.0,2014.0,3.0,1
1998.0,Да,Male,Yes,,445.0,,28.0,5.0,,1.0,Masters,915905730080,New Delhi,S,,2014.0,3.0,1
1998.0,Нет,,Yes,1.0,,Рыбы,28.0,2.0,1.0,1.0,Bachelors,913355837457,,M,,2012.0,3.0,0
1998.0,Нет,,,1.0,78.0,Рыбы,28.0,2.0,1.0,1.0,Bachelors,913355837457,,M,2.0,2012.0,,0
1998.0,Нет,,Yes,1.0,78.0,,28.0,,,,Bachelors,913355837457,,M,,2012.0,3.0,0
1998.0,Нет,Female,Yes,1.0,78.0,Рыбы,28.0,2.0,1.0,1.0,Bachelors,913355837457,Bangalore,M,2.0,2012.0,3.0,0
2004.0,Да,Male,Yes,1.0,129.0,Овен,23.0,10.0,3.0,,Bachelors,918202362181,Bangalore,M,1.0,2013.0,3.0,1
2004.0,,Male,Yes,,129.0,Овен,23.0,10.0,3.0,,Bachelors,918202362181,Bangalore,M,1.0,2013.0,3.0,1
,Нет,Female,,,85.0,,,3.0,2.0,0.0,Masters,919970423743,New Delhi,M,6.0,2017.0,2.0,0
,Нет,Female,,2.0,85.0,Стрелец,,3.0,2.0,0.0,Masters,919970423743,New Delhi,M,6.0,2017.0,2.0,0
,Нет,,,,85.0,Стрелец,31.0,3.0,,0.0,Masters,919970423743,New Delhi,M,6.0,2017.0,2.0,0
1995.0,Нет,,,2.0,85.0,Стрелец,31.0,3.0,2.0,0.0,,919970423743,New Delhi,M,6.0,2017.0,2.0,0
,Нет,,No,2.0,85.0,Стрелец,,3.0,2.0,0.0,Masters,919970423743,New Delhi,M,6.0,,,0
1993.0,Да,,No,0.0,117.0,,34.0,0.0,3.0,,,918698321563,New Delhi,S,8.0,2018.0,2.0,1
,Да,Male,No,0.0,117.0,Козерог,34.0,,3.0,0.0,,918698321563,New Delhi,S,8.0,2018.0,2.0,1
,Да,,No,,,,34.0,0.0,3.0,0.0,PHD,918698321563,New Delhi,S,8.0,2018.0,2.0,1
1993.0,Да,Male,No,0.0,117.0,Козерог,34.0,0.0,3.0,0.0,PHD,918698321563,,S,,2018.0,2.0,1
