Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1995.0,Нет,Female,,1.0,,Близнецы,30.0,9.0,,,,915371209340,Pune,S,,2015.0,4.0,0
1995.0,Нет,Female,No,1.0,424.0,Скорпион,30.0,0.0,3.0,0.0,Bachelors,913606897111,Bangalore,M,0.0,2012.0,2.0,0
1995.0,Нет,Female,No,,,Скорпион,30.0,0.0,3.0,0.0,Bachelors,913606897111,,M,0.0,2012.0,,0
1995.0,Нет,Female,No,1.0,424.0,Скорпион,30.0,0.0,3.0,,Bachelors,913606897111,Bangalore,M,0.0,2012.0,2.0,0
,Да,Male,No,3.0,239.0,,29.0,,3.0,1.0,Bachelors,912909388634,Bangalore,L,15.0,,5.0,1
1998.0,Да,,No,2.0,,Водолей,,1.0,,1.0,Masters,911336158023,Pune,XXL,11.0,2018.0,2.0,1
1998.0,Да,,No,2.0,472.0,Водолей,29.0,1.0,3.0,1.0,Masters,911336158023,,,,2018.0,,1
1998.0,,,No,2.0,472.0,Водолей,29.0,,3.0,1.0,Masters,911336158023,Pune,XXL,,,2.0,1
1999.0,Нет,,No,2.0,181.0,Овен,28.0,9.0,2.0,,Bachelors,918142290904,New Delhi,XXL,14.0,2017.0,,0
1999.0,Нет,Male,No,2.0,181.0,Овен,28.0,,2.0,1.0,Bachelors,918142290904,New Delhi,XXL,,2017.0,,0
,Да,Female,No,0.0,464.0,Рак,29.0,10.0,3.0,1.0,Bachelors,918204160520,Bangalore,S,6.0,2016.0,3.0,1
1998.0,Да,Female,No,,464.0,Рак,29.0,10.0,,1.0,Bachelors,918204160520,Bangalore,S,,2016.0,3.0,1
,Да,Female,No,0.0,464.0,Рак,29.0,10.0,,1.0,Bachelors,918204160520,Bangalore,S,6.0,2016.0,,1
1998.0,Да,Female,No,0.0,464.0,Рак,,10.0,,1.0,Bachelors,918204160520,,S,6.0,2016.0,3.0,1
1996.0,Нет,Female,No,1.0,1.0,,29.0,7.0,1.0,0.0,Bachelors,913583176340,New Delhi,XL,3.0,2016.0,4.0,0
1996.0,Нет,Female,No,1.0,,,29.0,7.0,,0.0,Bachelors,913583176340,,XL,3.0,2016.0,4.0,0
1996.0,Нет,Female,No,1.0,1.0,Лев,,7.0,,0.0,Bachelors,913583176340,New Delhi,XL,,,,0
1996.0,Нет,Female,No,,1.0,,,7.0,1.0,0.0,Bachelors,913583176340,New Delhi,XL,3.0,,4.0,0
,Да,Female,No,3.0,297.0,Овен,29.0,5.0,3.0,0.0,Bachelors,915828636445,Bangalore,S,,2018.0,5.0,1
,Да,Female,No,,297.0,Овен,,,3.0,0.0,Bachelors,915828636445,Bangalore,S,3.0,2018.0,5.0,1
1997.0,,Female,No,3.0,297.0,Овен,29.0,,3.0,,Bachelors,915828636445,,S,3.0,2018.0,5.0,1
,Да,,No,1.0,244.0,Стрелец,29.0,,3.0,1.0,,915447625475,New Delhi,M,2.0,2016.0,,1
1996.0,Да,Female,No,1.0,244.0,,,2.0,3.0,1.0,Masters,915447625475,New Delhi,M,2.0,2016.0,4.0,1
1996.0,Да,Female,No,1.0,244.0,Стрелец,29.0,2.0,3.0,,Masters,915447625475,New Delhi,M,,2016.0,,1
,Нет,Male,No,5.0,,,28.0,4.0,3.0,1.0,,914370394222,Pune,M,9.0,2015.0,1.0,0
1996.0,Нет,Female,No,5.0,,Козерог,,,2.0,,Bachelors,916658537532,New Delhi,XL,9.0,2017.0,1.0,0
,,Female,No,5.0,100.0,,29.0,3.0,2.0,,Bachelors,916658537532,New Delhi,XL,,,1.0,0
1996.0,Нет,Female,No,,,Козерог,29.0,3.0,2.0,1.0,Bachelors,916658537532,New Delhi,XL,9.0,,1.0,0
,,Male,No,0.0,72.0,Лев,30.0,0.0,3.0,1.0,Bachelors,917340704661,Bangalore,S,,,,0
1996.0,Нет,,No,0.0,,,30.0,0.0,3.0,1.0,Bachelors,917340704661,Bangalore,S,12.0,2017.0,,0
1996.0,,Male,No,0.0,72.0,Лев,30.0,0.0,3.0,1.0,,917340704661,,S,,2017.0,,0
1996.0,,Male,No,0.0,,Лев,,,3.0,1.0,Bachelors,917340704661,Bangalore,,12.0,2017.0,1.0,0
1996.0,Нет,Male,No,0.0,72.0,Лев,,0.0,3.0,1.0,Bachelors,917340704661,,S,,2017.0,,0
1999.0,Нет,,No,1.0,106.0,,,10.0,,0.0,Bachelors,917708882698,,M,0.0,2013.0,,0
1998.0,Нет,Female,No,0.0,425.0,Козерог,28.0,0.0,3.0,1.0,Bachelors,912280501845,New Delhi,L,13.0,2012.0,,0
1998.0,Нет,Female,No,0.0,425.0,,28.0,0.0,3.0,,,912280501845,,L,13.0,2012.0,,0
1998.0,,Female,No,0.0,286.0,,29.0,3.0,2.0,0.0,Bachelors,914975013425,Pune,M,7.0,,1.0,1
1998.0,Да,Female,No,0.0,286.0,Лев,29.0,3.0,2.0,0.0,Bachelors,914975013425,Pune,M,7.0,2013.0,1.0,1
1997.0,Да,Female,,4.0,,Близнецы,28.0,2.0,,,Bachelors,914051135506,Pune,M,,2013.0,5.0,1
1997.0,,Female,No,4.0,478.0,Близнецы,28.0,2.0,,,Bachelors,914051135506,Pune,M,15.0,,5.0,1
1996.0,Нет,Female,No,3.0,429.0,Весы,29.0,5.0,,0.0,Bachelors,919129007151,,XS,14.0,2013.0,3.0,0
1996.0,Нет,Female,No,3.0,,Весы,29.0,5.0,3.0,,Bachelors,919129007151,Bangalore,XS,,2013.0,,0
,,Female,No,3.0,429.0,Весы,29.0,5.0,3.0,0.0,Bachelors,919129007151,Bangalore,XS,14.0,,3.0,0
1996.0,Нет,Female,No,3.0,429.0,,29.0,5.0,3.0,0.0,Bachelors,919129007151,Bangalore,XS,14.0,2013.0,3.0,0
1997.0,Нет,Male,No,,,Стрелец,29.0,7.0,3.0,0.0,Bachelors,918583863462,Bangalore,XL,15.0,,2.0,0
1997.0,Нет,Male,,,338.0,Стрелец,29.0,7.0,3.0,0.0,Bachelors,918583863462,Bangalore,XL,15.0,2015.0,2.0,0
,Нет,,No,5.0,338.0,Стрелец,29.0,7.0,,0.0,Bachelors,918583863462,,XL,15.0,2015.0,2.0,0
1996.0,Нет,,No,3.0,,Стрелец,30.0,,,0.0,,917762291481,New Delhi,M,5.0,2017.0,,0
1996.0,Нет,,,3.0,132.0,Стрелец,30.0,,3.0,0.0,Bachelors,917762291481,,M,,2017.0,,0
,,Female,No,3.0,132.0,Стрелец,30.0,6.0,3.0,,Bachelors,917762291481,New Delhi,M,5.0,2017.0,,0
,Нет,,No,3.0,132.0,Стрелец,30.0,,3.0,0.0,Bachelors,917762291481,New Delhi,M,5.0,2017.0,1.0,0
,Нет,Male,,0.0,,Овен,29.0,0.0,3.0,1.0,Bachelors,918840837044,Pune,L,12.0,2015.0,1.0,0
,Нет,Male,No,,217.0,Овен,29.0,0.0,,1.0,Bachelors,918840837044,Pune,,12.0,2015.0,1.0,0
1996.0,Нет,Male,No,0.0,,Овен,29.0,0.0,3.0,1.0,,918840837044,,L,12.0,2015.0,1.0,0
1999.0,Нет,,Yes,5.0,497.0,,27.0,,3.0,0.0,Bachelors,913457119721,,XS,12.0,,3.0,0
,Нет,Female,Yes,5.0,497.0,,27.0,4.0,3.0,0.0,Bachelors,913457119721,,XS,12.0,2013.0,3.0,0
,Нет,Female,Yes,,497.0,,,,3.0,0.0,Bachelors,913457119721,Bangalore,XS,12.0,2013.0,,0
1996.0,Нет,Female,No,5.0,486.0,Скорпион,29.0,10.0,1.0,1.0,Bachelors,915643330841,Bangalore,M,9.0,2017.0,2.0,0
,Нет,Female,No,5.0,486.0,Скорпион,29.0,10.0,,1.0,,915643330841,,,9.0,2017.0,2.0,0
1996.0,,Female,No,5.0,486.0,Скорпион,29.0,10.0,1.0,,Bachelors,915643330841,Bangalore,M,9.0,2017.0,2.0,0
,,Female,No,5.0,,Скорпион,29.0,10.0,1.0,,Bachelors,915643330841,,M,9.0,2017.0,2.0,0
,Нет,,No,5.0,,Скорпион,29.0,10.0,,1.0,Bachelors,915643330841,,M,9.0,2017.0,,0
2000.0,Да,Male,No,5.0,408.0,Овен,27.0,10.0,2.0,1.0,Masters,911126625678,Bangalore,L,3.0,2017.0,,1
1997.0,Нет,Female,No,2.0,131.0,Лев,28.0,2.0,3.0,1.0,Masters,913346426766,New Delhi,,12.0,,2.0,0
2000.0,,Female,No,5.0,177.0,Рак,27.0,4.0,3.0,1.0,Bachelors,919414058188,New Delhi,M,,2012.0,2.0,1
2000.0,Да,Female,No,5.0,177.0,Рак,27.0,,,1.0,,919414058188,New Delhi,M,2.0,2012.0,2.0,1
2000.0,Да,Female,No,5.0,,,27.0,4.0,3.0,1.0,Bachelors,919414058188,New Delhi,M,2.0,2012.0,2.0,1
,Да,Female,No,5.0,177.0,Рак,27.0,4.0,3.0,1.0,Bachelors,919414058188,,M,,2012.0,,1
2000.0,Да,Female,,,177.0,Рак,,4.0,3.0,1.0,Bachelors,919414058188,New Delhi,M,,2012.0,2.0,1
1997.0,Нет,Male,No,,166.0,Стрелец,,10.0,3.0,0.0,Bachelors,918964918933,Bangalore,,,2012.0,3.0,0
1997.0,Нет,Male,No,0.0,166.0,Стрелец,28.0,10.0,3.0,0.0,Bachelors,918964918933,Bangalore,M,14.0,2012.0,,0
1998.0,Да,Female,No,5.0,275.0,,27.0,6.0,3.0,,Bachelors,918930740302,New Delhi,M,14.0,2013.0,2.0,1
2000.0,Да,Female,No,,273.0,Дева,26.0,2.0,,0.0,Bachelors,915849156385,Bangalore,M,,,2.0,1
2000.0,,Female,No,4.0,273.0,Дева,26.0,,,0.0,Bachelors,915849156385,Bangalore,M,3.0,,,1
1998.0,Нет,Female,No,3.0,194.0,Козерог,28.0,,3.0,1.0,Bachelors,918691546235,Bangalore,S,,,2.0,0
1998.0,Нет,Female,No,3.0,,Козерог,28.0,8.0,3.0,1.0,Bachelors,918691546235,Bangalore,S,4.0,2012.0,2.0,0
1998.0,Нет,,No,3.0,,Козерог,,8.0,3.0,,Bachelors,918691546235,Bangalore,S,4.0,2012.0,2.0,0
1998.0,Нет,,No,5.0,227.0,Водолей,27.0,,3.0,1.0,Masters,918131417941,New Delhi,L,1.0,2017.0,,0
1997.0,Да,Female,No,5.0,139.0,Рак,,5.0,2.0,0.0,Bachelors,917050888100,,S,11.0,2013.0,4.0,1
2001.0,,Male,,,472.0,Рак,26.0,5.0,3.0,0.0,Masters,913355644172,,S,,2015.0,1.0,1
2001.0,Да,,No,4.0,472.0,Рак,26.0,5.0,3.0,0.0,Masters,913355644172,Pune,S,11.0,2015.0,1.0,1
1997.0,Нет,Female,,3.0,,Дева,30.0,1.0,3.0,0.0,Bachelors,916506378055,Bangalore,,,2016.0,4.0,0
1997.0,Нет,Female,No,,458.0,Дева,30.0,1.0,3.0,0.0,Bachelors,916506378055,Bangalore,M,8.0,2016.0,4.0,0
1997.0,Нет,Female,No,3.0,458.0,,30.0,1.0,3.0,0.0,Bachelors,916506378055,,M,8.0,2016.0,4.0,0
,,Female,No,3.0,458.0,Дева,30.0,1.0,,,Bachelors,916506378055,Bangalore,,8.0,2016.0,4.0,0
1996.0,Да,Male,No,0.0,442.0,Рыбы,30.0,5.0,3.0,1.0,Bachelors,912682252191,Bangalore,L,,2017.0,2.0,1
1996.0,Да,Male,No,0.0,442.0,Рыбы,30.0,5.0,3.0,1.0,Bachelors,912682252191,,L,14.0,2017.0,2.0,1
1996.0,Да,Male,No,0.0,442.0,Рыбы,30.0,5.0,3.0,1.0,Bachelors,912682252191,Bangalore,L,14.0,2017.0,2.0,1
1996.0,Нет,Male,No,4.0,299.0,Весы,29.0,,3.0,1.0,,919485070244,New Delhi,XL,4.0,,3.0,0
1996.0,Нет,Male,No,4.0,,Весы,29.0,3.0,3.0,,PHD,919485070244,New Delhi,XL,4.0,,3.0,0
,Нет,Male,,4.0,299.0,Весы,29.0,,3.0,,PHD,919485070244,New Delhi,XL,4.0,2015.0,3.0,0
1997.0,Нет,Female,No,5.0,262.0,Рыбы,,10.0,1.0,1.0,Bachelors,912409175865,,M,14.0,2014.0,5.0,0
1997.0,Нет,Female,,5.0,,Рыбы,28.0,10.0,1.0,1.0,Bachelors,912409175865,Bangalore,M,,2014.0,,0
1997.0,,Female,No,5.0,262.0,Рыбы,28.0,10.0,1.0,1.0,Bachelors,912409175865,Bangalore,M,14.0,2014.0,5.0,0
1997.0,Нет,Female,,5.0,,Рыбы,28.0,10.0,1.0,1.0,Bachelors,912409175865,,M,14.0,,5.0,0
1997.0,Нет,Female,No,5.0,262.0,Рыбы,28.0,,1.0,1.0,Bachelors,912409175865,,M,14.0,2014.0,5.0,0
1996.0,Нет,Male,,,354.0,Скорпион,30.0,6.0,3.0,,Bachelors,915434584056,Pune,L,9.0,2014.0,2.0,0
1996.0,Нет,,No,0.0,354.0,Скорпион,30.0,6.0,3.0,,Bachelors,915434584056,Pune,,,,2.0,0
2000.0,Да,Female,No,4.0,,Водолей,26.0,7.0,3.0,0.0,Masters,915561310629,Bangalore,S,9.0,2012.0,,1
2000.0,Да,Female,No,4.0,262.0,Водолей,26.0,,3.0,0.0,,915561310629,Bangalore,,9.0,2012.0,,1
,Да,Female,No,4.0,,Водолей,26.0,7.0,3.0,0.0,Masters,915561310629,Bangalore,,9.0,2012.0,1.0,1
2001.0,Да,Female,No,4.0,60.0,Рак,26.0,,2.0,0.0,Bachelors,912862817903,New Delhi,M,7.0,2013.0,3.0,1
2001.0,Да,Female,No,4.0,60.0,Рак,26.0,2.0,2.0,0.0,,912862817903,New Delhi,M,7.0,2013.0,,1
,Нет,,No,,407.0,Близнецы,29.0,0.0,3.0,0.0,Bachelors,918429304367,New Delhi,M,9.0,2016.0,5.0,0
1997.0,Нет,,No,0.0,407.0,,29.0,0.0,,0.0,Bachelors,918429304367,,M,9.0,2016.0,,0
1997.0,Нет,Female,No,0.0,407.0,Близнецы,29.0,,3.0,0.0,,918429304367,,M,9.0,2016.0,,0
1999.0,Да,Female,No,2.0,,Лев,28.0,7.0,3.0,1.0,Masters,915516991727,New Delhi,XS,10.0,2018.0,4.0,1
1999.0,Нет,,No,5.0,486.0,Телец,,2.0,2.0,,PHD,916510074999,New Delhi,,15.0,2015.0,4.0,0
1999.0,,,No,5.0,486.0,Телец,27.0,2.0,,1.0,,916510074999,New Delhi,S,15.0,,4.0,0
1999.0,Нет,,No,5.0,486.0,,27.0,2.0,2.0,,PHD,916510074999,New Delhi,S,15.0,2015.0,4.0,0
,Нет,Female,No,5.0,486.0,,27.0,2.0,2.0,1.0,PHD,916510074999,New Delhi,S,15.0,,4.0,0
,Нет,Female,,,486.0,Телец,27.0,2.0,2.0,1.0,,916510074999,New Delhi,S,15.0,,4.0,0
,Нет,Male,No,1.0,247.0,Дева,,,1.0,1.0,Masters,919773577482,Pune,L,,,2.0,0
,Да,,Yes,3.0,329.0,Козерог,30.0,9.0,3.0,,,915740956677,,S,,2018.0,2.0,1
1996.0,Да,Female,Yes,3.0,329.0,Козерог,,9.0,3.0,1.0,Bachelors,915740956677,New Delhi,S,10.0,2018.0,,1
1996.0,Да,Female,Yes,3.0,329.0,Козерог,,9.0,3.0,1.0,Bachelors,915740956677,New Delhi,S,10.0,2018.0,2.0,1
,Да,,Yes,,329.0,Козерог,30.0,9.0,3.0,1.0,Bachelors,915740956677,New Delhi,,10.0,2018.0,2.0,1
1996.0,Да,,Yes,3.0,329.0,Козерог,30.0,9.0,3.0,1.0,Bachelors,915740956677,New Delhi,S,10.0,2018.0,2.0,1
,,,No,5.0,429.0,Весы,30.0,4.0,3.0,1.0,,913198940890,,,11.0,2013.0,5.0,0
2001.0,Да,Male,Yes,,480.0,Овен,26.0,,3.0,1.0,,911285852496,New Delhi,XL,11.0,2014.0,5.0,1
1990.0,Да,Male,No,2.0,258.0,,,2.0,3.0,0.0,Bachelors,916405816093,Bangalore,M,5.0,2018.0,1.0,1
,Да,,No,2.0,258.0,Скорпион,36.0,2.0,3.0,0.0,Bachelors,916405816093,Bangalore,M,5.0,2018.0,1.0,1
1990.0,Да,,No,2.0,258.0,Скорпион,36.0,2.0,3.0,0.0,Bachelors,916405816093,Bangalore,,5.0,2018.0,1.0,1
1990.0,Да,Male,No,2.0,258.0,Скорпион,,2.0,3.0,0.0,Bachelors,916405816093,Bangalore,M,5.0,2018.0,1.0,1
1989.0,Да,Male,No,4.0,205.0,Стрелец,,7.0,,1.0,Bachelors,916883674990,,L,4.0,,1.0,1
1989.0,Да,Male,No,4.0,205.0,,37.0,7.0,,,Bachelors,916883674990,Bangalore,L,4.0,,,1
1989.0,,Male,No,,205.0,,37.0,7.0,3.0,1.0,Bachelors,916883674990,Bangalore,L,4.0,,1.0,1
