Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1998.0,Нет,Female,No,3.0,81.0,Водолей,28.0,10.0,3.0,0.0,Masters,912194281396,New Delhi,M,15.0,,1.0,0
,Нет,Female,No,,81.0,Водолей,,,3.0,0.0,Masters,912194281396,New Delhi,,15.0,2014.0,,0
,Нет,Female,,,,Водолей,28.0,10.0,3.0,,Masters,912194281396,New Delhi,M,15.0,2014.0,1.0,0
1998.0,Нет,Female,No,3.0,81.0,Водолей,,10.0,3.0,0.0,Masters,912194281396,New Delhi,M,15.0,2014.0,1.0,0
1995.0,,,No,2.0,397.0,Скорпион,,9.0,1.0,1.0,Bachelors,915537798547,Bangalore,,10.0,2017.0,,0
1995.0,Нет,Male,No,2.0,397.0,Скорпион,30.0,9.0,1.0,1.0,Bachelors,915537798547,Bangalore,L,10.0,2017.0,1.0,0
1997.0,,,Yes,1.0,,Весы,30.0,9.0,1.0,1.0,Bachelors,918087440799,Pune,S,7.0,2013.0,2.0,1
1997.0,Да,Female,Yes,1.0,45.0,,30.0,9.0,1.0,1.0,Bachelors,918087440799,Pune,S,,,2.0,1
1997.0,Да,Female,Yes,,45.0,Весы,30.0,9.0,1.0,1.0,Bachelors,918087440799,,S,7.0,2013.0,2.0,1
,Да,Female,Yes,1.0,45.0,,,,1.0,1.0,Bachelors,918087440799,Pune,S,7.0,2013.0,,1
1997.0,,Female,No,5.0,25.0,Стрелец,30.0,8.0,3.0,0.0,Bachelors,918417360579,Bangalore,M,,2013.0,2.0,0
1995.0,,,No,,,Близнецы,,3.0,2.0,0.0,PHD,913925205704,New Delhi,,10.0,2018.0,,1
,Да,Female,,4.0,110.0,Близнецы,30.0,3.0,2.0,0.0,PHD,913925205704,New Delhi,M,10.0,2018.0,2.0,1
1995.0,,Female,No,4.0,110.0,,30.0,3.0,2.0,,,913925205704,,,10.0,2018.0,2.0,1
1995.0,Да,Female,No,4.0,110.0,Близнецы,30.0,3.0,2.0,0.0,PHD,913925205704,New Delhi,,10.0,2018.0,2.0,1
1995.0,Да,Female,No,4.0,110.0,Близнецы,,3.0,,0.0,PHD,913925205704,New Delhi,M,10.0,2018.0,,1
,Нет,Male,No,3.0,228.0,Рак,29.0,2.0,3.0,1.0,Bachelors,918263940302,Bangalore,M,14.0,2017.0,2.0,0
1999.0,Нет,Male,Yes,2.0,,Овен,,1.0,,0.0,,915880343390,Bangalore,S,8.0,,3.0,0
1999.0,Нет,Male,Yes,2.0,132.0,,28.0,1.0,3.0,0.0,Bachelors,915880343390,Bangalore,,8.0,2012.0,3.0,0
1995.0,Нет,Male,,2.0,,,30.0,,1.0,,Masters,917656694776,New Delhi,L,10.0,2017.0,1.0,0
1995.0,Нет,Male,,2.0,,Водолей,30.0,8.0,1.0,1.0,,917656694776,New Delhi,L,,2017.0,1.0,0
1996.0,Да,Female,No,,177.0,Водолей,,,1.0,,Masters,914459775238,Bangalore,XL,,2013.0,1.0,1
1996.0,Да,Female,No,2.0,177.0,,29.0,7.0,1.0,,Masters,914459775238,,XL,0.0,2013.0,,1
1996.0,Да,Female,No,2.0,,Водолей,,,,0.0,,914459775238,Bangalore,,0.0,,1.0,1
1997.0,Нет,Male,No,5.0,35.0,Скорпион,29.0,,3.0,1.0,Bachelors,913435974312,Pune,M,12.0,2012.0,2.0,0
1997.0,Нет,Male,No,5.0,35.0,Скорпион,29.0,7.0,3.0,1.0,Bachelors,913435974312,Pune,M,12.0,2012.0,2.0,0
1996.0,Нет,Male,No,,,Близнецы,29.0,7.0,3.0,1.0,Bachelors,916167958607,Bangalore,M,5.0,2015.0,1.0,0
1996.0,Нет,Male,,4.0,,Близнецы,29.0,,,1.0,,916167958607,Bangalore,,5.0,2015.0,1.0,0
,Нет,Male,No,4.0,,Близнецы,29.0,7.0,,1.0,,916167958607,Bangalore,,5.0,2015.0,1.0,0
1996.0,Нет,Male,No,4.0,214.0,Близнецы,29.0,7.0,3.0,1.0,,916167958607,Bangalore,M,5.0,,1.0,0
1997.0,Да,Male,No,3.0,89.0,,29.0,9.0,3.0,,Bachelors,912439365602,Bangalore,,11.0,,1.0,1
1997.0,Да,Male,No,3.0,89.0,Лев,,9.0,3.0,1.0,Bachelors,912439365602,Bangalore,S,11.0,,1.0,1
,Да,Male,No,3.0,89.0,Лев,29.0,9.0,3.0,1.0,,912439365602,Bangalore,S,11.0,2014.0,1.0,1
1997.0,Да,Male,No,3.0,89.0,Лев,,9.0,3.0,1.0,,912439365602,Bangalore,S,,,1.0,1
1997.0,Да,Male,,3.0,89.0,Лев,29.0,9.0,,1.0,,912439365602,Bangalore,S,11.0,,1.0,1
,Да,Male,,,,Козерог,28.0,8.0,3.0,0.0,Bachelors,914062855316,Bangalore,M,13.0,2018.0,,1
,,Male,No,0.0,361.0,Козерог,28.0,8.0,3.0,0.0,Bachelors,914062855316,Bangalore,M,13.0,,1.0,1
,Да,Male,,0.0,,Козерог,28.0,,3.0,0.0,Bachelors,914062855316,Bangalore,M,13.0,2018.0,,1
1997.0,Да,,,,361.0,Козерог,,8.0,3.0,0.0,Bachelors,914062855316,Bangalore,,,2018.0,1.0,1
1996.0,Нет,Male,,0.0,345.0,Близнецы,,4.0,3.0,1.0,,913376974294,Bangalore,L,1.0,2017.0,,0
1996.0,Нет,,No,0.0,,Близнецы,29.0,4.0,3.0,,Bachelors,913376974294,Bangalore,L,1.0,2017.0,1.0,0
1996.0,Нет,,No,,345.0,Близнецы,29.0,4.0,3.0,1.0,Bachelors,913376974294,,L,1.0,2017.0,1.0,0
1996.0,Нет,Male,No,0.0,345.0,Близнецы,29.0,,3.0,1.0,Bachelors,913376974294,Bangalore,L,,,1.0,0
1996.0,,Female,No,4.0,162.0,Дева,,6.0,2.0,0.0,Bachelors,915521101470,,XXL,,2015.0,3.0,1
1996.0,Да,Female,,4.0,162.0,Дева,29.0,6.0,2.0,0.0,,915521101470,Pune,,11.0,2015.0,,1
1997.0,Да,Female,No,1.0,,Лев,29.0,2.0,3.0,,,917969322532,,S,,,1.0,1
1997.0,Да,Female,,1.0,427.0,Лев,29.0,2.0,3.0,,Bachelors,917969322532,Pune,,7.0,2014.0,,1
1997.0,,Female,No,,427.0,Лев,29.0,2.0,,1.0,Bachelors,917969322532,,S,7.0,,1.0,1
1997.0,Да,,No,1.0,427.0,Лев,29.0,2.0,,1.0,Bachelors,917969322532,Pune,,7.0,,1.0,1
1998.0,Нет,Female,No,,409.0,Рыбы,28.0,8.0,3.0,0.0,Bachelors,912003585676,Bangalore,XS,11.0,2012.0,,0
1998.0,Нет,,No,4.0,409.0,Рыбы,,8.0,,0.0,Bachelors,912003585676,Bangalore,XS,11.0,2012.0,,0
1997.0,Нет,Female,No,5.0,393.0,Рак,,0.0,3.0,0.0,,918418633163,Bangalore,L,10.0,2017.0,1.0,0
,,Male,Yes,3.0,60.0,Водолей,30.0,,3.0,1.0,Bachelors,917661918999,Bangalore,M,3.0,,1.0,0
1995.0,Нет,Male,Yes,,60.0,Водолей,,6.0,3.0,1.0,Bachelors,917661918999,,,,2015.0,,0
1998.0,Да,Male,No,,336.0,Телец,28.0,4.0,3.0,1.0,,912586827517,Bangalore,,,2018.0,5.0,1
1997.0,,,No,,424.0,Лев,30.0,10.0,,0.0,Bachelors,913069971861,New Delhi,M,6.0,2017.0,,0
1997.0,Нет,Male,No,5.0,424.0,Лев,30.0,,,0.0,Bachelors,913069971861,New Delhi,M,,2017.0,,0
1997.0,Нет,Male,No,5.0,,,30.0,10.0,3.0,0.0,Bachelors,913069971861,,M,6.0,2017.0,3.0,0
1997.0,Нет,Male,No,5.0,424.0,Лев,30.0,,3.0,,Bachelors,913069971861,New Delhi,M,6.0,2017.0,3.0,0
1995.0,Нет,Male,No,,221.0,Телец,30.0,8.0,3.0,1.0,Bachelors,913252794448,Bangalore,S,2.0,2014.0,1.0,0
1997.0,Нет,Female,No,2.0,425.0,Телец,,,3.0,1.0,Bachelors,916372243458,New Delhi,,11.0,2014.0,5.0,0
1997.0,Нет,Female,No,,,Телец,30.0,9.0,3.0,1.0,,916372243458,New Delhi,XS,,,5.0,0
,Нет,,,2.0,425.0,Телец,,9.0,,,Bachelors,916372243458,New Delhi,XS,11.0,2014.0,5.0,0
1997.0,,,No,2.0,425.0,Телец,30.0,9.0,3.0,1.0,Bachelors,916372243458,New Delhi,XS,11.0,,5.0,0
,,Female,No,5.0,416.0,Козерог,29.0,0.0,3.0,0.0,Bachelors,913152891093,New Delhi,M,8.0,2012.0,1.0,0
1997.0,Нет,,,,416.0,Козерог,29.0,0.0,3.0,0.0,Bachelors,913152891093,New Delhi,M,8.0,2012.0,1.0,0
1997.0,Нет,Female,No,,,,29.0,0.0,3.0,0.0,Bachelors,913152891093,New Delhi,M,8.0,2012.0,1.0,0
1997.0,Нет,Female,No,,416.0,Козерог,29.0,0.0,3.0,0.0,Bachelors,913152891093,New Delhi,M,8.0,2012.0,1.0,0
,Да,Female,No,,,Стрелец,29.0,9.0,2.0,1.0,Bachelors,918346715245,Pune,XS,5.0,2017.0,,1
1996.0,Да,Male,No,4.0,23.0,Телец,29.0,3.0,3.0,0.0,Masters,913325202097,Pune,S,14.0,2016.0,3.0,1
1996.0,Да,Male,No,4.0,23.0,Телец,29.0,3.0,,0.0,Masters,913325202097,Pune,,,2016.0,3.0,1
,Да,Male,,,,Телец,29.0,3.0,3.0,0.0,Masters,913325202097,Pune,,14.0,2016.0,3.0,1
,Да,Male,No,4.0,23.0,Телец,29.0,3.0,,0.0,Masters,913325202097,Pune,S,14.0,2016.0,3.0,1
,Нет,Male,No,2.0,,Дева,,9.0,,,Masters,914637833386,New Delhi,L,15.0,2012.0,,0
1998.0,,Male,,2.0,432.0,Дева,,9.0,3.0,1.0,Masters,914637833386,New Delhi,L,15.0,2012.0,1.0,0
1998.0,,Male,No,,432.0,Дева,29.0,9.0,3.0,1.0,Masters,914637833386,New Delhi,,15.0,2012.0,1.0,0
1998.0,Нет,,No,2.0,432.0,Дева,29.0,9.0,3.0,1.0,Masters,914637833386,New Delhi,L,15.0,2012.0,1.0,0
,Да,Female,No,,253.0,Близнецы,28.0,9.0,,0.0,Bachelors,911608806549,,XS,9.0,2017.0,2.0,1
1995.0,Да,,No,3.0,6.0,Стрелец,30.0,,3.0,0.0,,911844304311,New Delhi,S,,2013.0,3.0,1
,Да,Male,No,0.0,233.0,,30.0,,3.0,1.0,Masters,912291725616,New Delhi,XL,8.0,2013.0,5.0,1
,Да,Male,No,0.0,,Стрелец,30.0,4.0,3.0,,,912291725616,New Delhi,XL,8.0,2013.0,5.0,1
1999.0,Да,Female,,,1.0,Скорпион,,6.0,3.0,1.0,Masters,912389574511,New Delhi,M,9.0,2018.0,1.0,1
1999.0,Да,Female,No,4.0,1.0,Скорпион,26.0,6.0,3.0,1.0,Masters,912389574511,New Delhi,M,,2018.0,1.0,1
,Нет,Male,No,,195.0,Овен,,6.0,3.0,0.0,Masters,911072862437,,M,8.0,2015.0,,0
1996.0,Нет,Male,No,2.0,195.0,,30.0,6.0,3.0,0.0,Masters,911072862437,New Delhi,M,8.0,2015.0,4.0,0
1996.0,Нет,Male,No,2.0,195.0,Овен,30.0,6.0,3.0,,Masters,911072862437,New Delhi,M,,2015.0,4.0,0
1996.0,,Male,No,,195.0,Овен,,,3.0,0.0,Masters,911072862437,,M,,,4.0,0
1998.0,,,No,4.0,368.0,,29.0,2.0,,0.0,Bachelors,913096649933,,XL,3.0,2012.0,5.0,0
1998.0,Нет,Male,No,,368.0,,29.0,2.0,,,Bachelors,913096649933,Bangalore,XL,,2012.0,5.0,0
1998.0,Нет,,No,4.0,368.0,Рак,29.0,2.0,3.0,,,913096649933,Bangalore,XL,3.0,2012.0,5.0,0
