Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1996.0,Нет,Male,No,2.0,432.0,Лев,,6.0,3.0,0.0,Bachelors,911243195866,Bangalore,,5.0,,1.0,0
,,Male,No,2.0,,,,6.0,3.0,0.0,,911243195866,Bangalore,XXL,5.0,,1.0,0
1996.0,Нет,Male,No,,,Лев,,6.0,3.0,0.0,Bachelors,911243195866,Bangalore,XXL,5.0,2014.0,1.0,0
1996.0,Нет,,,2.0,432.0,Лев,29.0,6.0,3.0,0.0,Bachelors,911243195866,Bangalore,,5.0,2014.0,1.0,0
,Нет,Male,,2.0,432.0,,29.0,6.0,3.0,0.0,Bachelors,911243195866,Bangalore,,5.0,2014.0,1.0,0
1997.0,Нет,Male,No,1.0,,Скорпион,28.0,,3.0,0.0,Bachelors,919128490867,New Delhi,M,2.0,2017.0,3.0,0
1997.0,Нет,Male,No,1.0,491.0,,28.0,,3.0,0.0,Bachelors,919128490867,New Delhi,M,2.0,2017.0,3.0,0
,Нет,Male,No,1.0,491.0,,28.0,0.0,3.0,0.0,Bachelors,919128490867,New Delhi,M,,2017.0,3.0,0
1997.0,Нет,,No,1.0,491.0,Скорпион,28.0,0.0,3.0,0.0,Bachelors,919128490867,New Delhi,M,2.0,2017.0,3.0,0
1998.0,Нет,Male,No,1.0,85.0,Рак,,,1.0,1.0,Bachelors,911432808951,Bangalore,S,11.0,2014.0,,0
,,Male,No,1.0,,Рак,28.0,,1.0,1.0,,911432808951,,S,11.0,2014.0,,0
1998.0,Нет,Male,No,1.0,,Рак,28.0,,1.0,1.0,Bachelors,911432808951,Bangalore,S,11.0,2014.0,3.0,0
1998.0,Нет,Female,No,2.0,77.0,Близнецы,29.0,,1.0,1.0,PHD,917602266045,New Delhi,S,,2012.0,2.0,0
1998.0,,Female,No,2.0,77.0,Близнецы,29.0,6.0,,1.0,PHD,917602266045,New Delhi,S,5.0,2012.0,2.0,0
1995.0,Да,Female,,2.0,378.0,Близнецы,30.0,5.0,3.0,0.0,Bachelors,917369402847,,XS,4.0,2013.0,3.0,1
1995.0,Да,Female,No,2.0,378.0,,30.0,5.0,3.0,0.0,Bachelors,917369402847,Bangalore,XS,4.0,2013.0,3.0,1
1995.0,Да,Female,,2.0,,Близнецы,30.0,5.0,3.0,0.0,Bachelors,917369402847,Bangalore,XS,4.0,,3.0,1
1999.0,Нет,Male,No,1.0,160.0,Рак,28.0,8.0,3.0,0.0,Bachelors,914363336346,Pune,M,12.0,2014.0,1.0,0
1999.0,Нет,Male,,,160.0,Рак,28.0,8.0,3.0,0.0,Bachelors,914363336346,Pune,M,,2014.0,1.0,0
,Да,Male,No,4.0,417.0,Телец,26.0,10.0,2.0,,,913641681467,,,4.0,2013.0,,1
1998.0,Нет,Female,No,5.0,,Рак,,2.0,3.0,1.0,,911163564375,,M,9.0,,1.0,0
1998.0,Нет,Female,No,5.0,,,27.0,2.0,3.0,1.0,Bachelors,911163564375,Pune,M,9.0,,1.0,0
1998.0,Нет,,No,5.0,396.0,Рак,27.0,2.0,,1.0,Bachelors,911163564375,Pune,M,9.0,,1.0,0
,,Male,No,2.0,480.0,Весы,28.0,8.0,3.0,,PHD,917061883483,New Delhi,S,,2015.0,3.0,0
1998.0,Нет,Male,,2.0,45.0,,28.0,6.0,2.0,,Masters,912166084928,Pune,XL,,2017.0,5.0,0
1998.0,Нет,Male,,2.0,,Рыбы,,,2.0,0.0,Masters,912166084928,,XL,8.0,2017.0,,0
,Нет,Male,No,2.0,45.0,Рыбы,28.0,6.0,2.0,0.0,Masters,912166084928,Pune,XL,8.0,2017.0,5.0,0
1998.0,Нет,Male,No,2.0,,Рыбы,28.0,,2.0,,Masters,912166084928,,XL,,2017.0,5.0,0
1999.0,Нет,Male,,4.0,244.0,Водолей,28.0,8.0,3.0,1.0,Bachelors,917783091198,Pune,,10.0,2014.0,,0
,,Male,No,,244.0,Водолей,28.0,8.0,3.0,1.0,,917783091198,Pune,,10.0,2014.0,4.0,0
1999.0,Нет,Male,No,4.0,244.0,Водолей,28.0,8.0,,1.0,Bachelors,917783091198,,M,10.0,,4.0,0
1999.0,,Male,No,4.0,244.0,Водолей,28.0,,3.0,,,917783091198,Pune,M,,2014.0,4.0,0
1998.0,Да,Female,No,1.0,350.0,Козерог,29.0,5.0,3.0,1.0,Bachelors,916791552777,Bangalore,M,0.0,2016.0,2.0,1
2001.0,Да,Female,No,4.0,22.0,Козерог,,7.0,3.0,,Bachelors,915848215148,Bangalore,M,15.0,,1.0,1
2001.0,Да,,No,4.0,22.0,Козерог,26.0,7.0,3.0,0.0,Bachelors,915848215148,Bangalore,M,15.0,2017.0,1.0,1
1997.0,Нет,Male,No,,122.0,Лев,30.0,2.0,3.0,0.0,Bachelors,918073417586,Bangalore,L,0.0,2015.0,2.0,0
1997.0,Нет,Male,No,,122.0,Лев,30.0,2.0,,0.0,Bachelors,918073417586,Bangalore,L,0.0,2015.0,2.0,0
1997.0,Нет,Male,No,0.0,122.0,Лев,,,3.0,0.0,Bachelors,918073417586,Bangalore,L,0.0,2015.0,2.0,0
,Нет,Female,No,,194.0,Водолей,30.0,5.0,1.0,,Bachelors,914084760021,Bangalore,M,,2012.0,3.0,0
1996.0,Нет,Female,,,,Водолей,30.0,5.0,,1.0,Bachelors,914084760021,Bangalore,M,,,3.0,0
1996.0,,Female,,0.0,,Водолей,30.0,5.0,1.0,1.0,Bachelors,914084760021,Bangalore,,13.0,2012.0,3.0,0
1996.0,Да,Female,,3.0,428.0,Водолей,29.0,7.0,,1.0,Bachelors,913471880105,Pune,M,6.0,2015.0,3.0,1
,Да,Female,No,3.0,428.0,Водолей,29.0,7.0,3.0,1.0,,913471880105,Pune,M,,2015.0,3.0,1
,Да,Female,No,,428.0,,,7.0,3.0,1.0,Bachelors,913471880105,,M,6.0,2015.0,3.0,1
,Да,Male,No,0.0,,Скорпион,30.0,8.0,2.0,1.0,Masters,914409123618,Pune,,8.0,,,1
1996.0,Да,Male,No,0.0,255.0,Скорпион,30.0,,2.0,1.0,,914409123618,Pune,,,2017.0,1.0,1
1996.0,Да,Male,,0.0,255.0,Скорпион,30.0,8.0,,1.0,Masters,914409123618,Pune,,8.0,,,1
1995.0,Да,Male,,0.0,361.0,,30.0,5.0,3.0,,Masters,918647015015,,,6.0,2014.0,3.0,1
1995.0,Да,Male,No,0.0,361.0,Телец,30.0,5.0,3.0,1.0,Masters,918647015015,Pune,XL,6.0,2014.0,3.0,1
1996.0,Нет,Male,Yes,2.0,,Скорпион,29.0,5.0,3.0,1.0,Bachelors,911295379021,Pune,,5.0,2013.0,3.0,0
1996.0,,,Yes,2.0,297.0,Скорпион,29.0,5.0,,1.0,Bachelors,911295379021,Pune,M,5.0,2013.0,3.0,0
,Нет,Male,,2.0,,Скорпион,29.0,5.0,,1.0,,911295379021,Pune,M,,2013.0,3.0,0
1998.0,Да,Male,,5.0,22.0,,27.0,0.0,3.0,0.0,Masters,912769947871,New Delhi,,2.0,2018.0,,1
1998.0,Да,Male,Yes,5.0,22.0,,27.0,,3.0,0.0,Masters,912769947871,New Delhi,M,2.0,2018.0,3.0,1
1997.0,,,No,,139.0,Рак,30.0,3.0,3.0,1.0,Bachelors,913447617417,Bangalore,,,2012.0,3.0,1
,Да,Female,No,0.0,139.0,,30.0,3.0,3.0,1.0,Bachelors,913447617417,Bangalore,XS,12.0,2012.0,3.0,1
1997.0,Да,Female,,0.0,,Рак,30.0,3.0,3.0,1.0,,913447617417,Bangalore,XS,12.0,2012.0,3.0,1
1997.0,Да,Female,No,0.0,139.0,Рак,30.0,3.0,3.0,,Bachelors,913447617417,Bangalore,XS,,,3.0,1
1998.0,,Female,No,4.0,96.0,Водолей,29.0,7.0,3.0,1.0,,911427742788,Bangalore,S,10.0,2012.0,2.0,0
1999.0,,Male,Yes,4.0,325.0,Козерог,28.0,,,0.0,Bachelors,918426278531,,S,13.0,2015.0,1.0,0
1996.0,Нет,Male,,5.0,56.0,Овен,,,3.0,1.0,Bachelors,919853536663,Pune,L,7.0,2016.0,2.0,0
,Нет,Male,No,,56.0,Овен,29.0,3.0,3.0,1.0,,919853536663,Pune,L,7.0,2016.0,,0
,Нет,Male,No,5.0,56.0,Овен,29.0,,3.0,1.0,Bachelors,919853536663,Pune,L,,2016.0,2.0,0
1997.0,Нет,Male,,,350.0,Рак,,5.0,3.0,1.0,Bachelors,918356460434,,XL,12.0,2014.0,4.0,0
1997.0,Нет,Male,No,,,Рак,29.0,5.0,3.0,1.0,Bachelors,918356460434,Bangalore,XL,12.0,2014.0,,0
1997.0,Нет,Male,No,0.0,350.0,,,5.0,3.0,1.0,,918356460434,Bangalore,XL,12.0,2014.0,4.0,0
1997.0,Нет,Male,No,0.0,,,29.0,5.0,3.0,1.0,Bachelors,918356460434,Bangalore,XL,12.0,2014.0,4.0,0
1997.0,Нет,Male,,0.0,350.0,Рак,29.0,5.0,3.0,1.0,Bachelors,918356460434,,,12.0,,4.0,0
1995.0,Да,Male,No,5.0,192.0,Лев,30.0,,3.0,1.0,Masters,917336912279,Bangalore,L,0.0,2013.0,1.0,1
1995.0,Да,Male,,5.0,192.0,Лев,30.0,6.0,,1.0,,917336912279,Bangalore,L,0.0,2013.0,1.0,1
1995.0,Да,Male,No,,192.0,Лев,30.0,6.0,3.0,1.0,,917336912279,,,,2013.0,1.0,1
1996.0,Нет,Female,Yes,3.0,51.0,Рак,30.0,5.0,3.0,1.0,Bachelors,912492796465,,,,2017.0,2.0,0
1996.0,,Female,Yes,,,Рак,30.0,5.0,,1.0,Bachelors,912492796465,,L,6.0,2017.0,2.0,0
1996.0,,Female,Yes,3.0,51.0,Рак,,5.0,3.0,1.0,Bachelors,912492796465,New Delhi,L,,2017.0,2.0,0
1996.0,Нет,Female,Yes,3.0,51.0,Рак,30.0,5.0,3.0,1.0,Bachelors,912492796465,New Delhi,,,2017.0,2.0,0
1995.0,Нет,Female,No,,147.0,Близнецы,,0.0,2.0,0.0,PHD,918207784410,Pune,M,0.0,2015.0,1.0,0
1995.0,Нет,Female,No,,147.0,Близнецы,30.0,,2.0,0.0,PHD,918207784410,Pune,M,0.0,2015.0,1.0,0
1995.0,Нет,,No,4.0,147.0,,30.0,0.0,2.0,0.0,,918207784410,Pune,M,0.0,,1.0,0
,,,No,4.0,147.0,,,,2.0,0.0,PHD,918207784410,,M,0.0,2015.0,1.0,0
1995.0,Нет,Female,,,147.0,Близнецы,,0.0,2.0,0.0,PHD,918207784410,Pune,M,,2015.0,,0
1995.0,Да,Male,No,4.0,171.0,,,6.0,,0.0,Masters,919901136905,Bangalore,M,,2014.0,1.0,1
1995.0,Да,Male,No,4.0,171.0,Водолей,30.0,6.0,3.0,,Masters,919901136905,Bangalore,M,14.0,2014.0,,1
1995.0,Да,Male,,4.0,171.0,Водолей,30.0,,3.0,,Masters,919901136905,,M,14.0,2014.0,1.0,1
1995.0,Да,Male,No,,,Водолей,,6.0,3.0,,Masters,919901136905,Bangalore,M,14.0,2014.0,1.0,1
1995.0,Да,Male,No,4.0,,Водолей,30.0,6.0,3.0,0.0,Masters,919901136905,,M,14.0,,1.0,1
1996.0,,Male,,0.0,492.0,Козерог,30.0,,,1.0,Bachelors,919287775086,,L,12.0,2013.0,1.0,0
1996.0,,Male,No,0.0,492.0,,30.0,0.0,3.0,1.0,Bachelors,919287775086,Pune,,12.0,2013.0,1.0,0
1996.0,Нет,Male,No,0.0,492.0,,30.0,0.0,3.0,1.0,,919287775086,Pune,,12.0,2013.0,1.0,0
,Нет,Male,No,0.0,,,,,,1.0,Bachelors,919287775086,Pune,L,12.0,,,0
1995.0,,Male,No,0.0,407.0,Скорпион,30.0,,,0.0,Masters,919083820259,Pune,,11.0,2017.0,3.0,0
,,Male,No,0.0,407.0,Скорпион,,,2.0,,Masters,919083820259,,XXL,11.0,2017.0,3.0,0
,Нет,Male,No,0.0,407.0,Скорпион,30.0,3.0,2.0,0.0,,919083820259,Pune,XXL,11.0,,,0
1995.0,Нет,Male,No,,407.0,Скорпион,30.0,3.0,2.0,0.0,Masters,919083820259,,,11.0,2017.0,3.0,0
,Нет,Male,No,,407.0,Скорпион,,3.0,2.0,0.0,Masters,919083820259,Pune,XXL,11.0,2017.0,3.0,0
1997.0,Нет,Male,No,,,Водолей,29.0,0.0,2.0,,Masters,914924847962,New Delhi,L,,2017.0,3.0,0
1997.0,Нет,Male,No,,130.0,,29.0,0.0,2.0,,Masters,914924847962,,L,0.0,2017.0,3.0,0
,Да,Male,No,5.0,338.0,Рыбы,27.0,6.0,1.0,1.0,Bachelors,911770133957,Bangalore,L,1.0,2014.0,3.0,1
