Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1988.0,Да,Female,No,,263.0,Овен,37.0,3.0,3.0,0.0,Bachelors,916063589124,Pune,,13.0,2014.0,5.0,1
1988.0,Да,,No,5.0,,Овен,37.0,3.0,3.0,0.0,Bachelors,916063589124,,,13.0,2014.0,5.0,1
1988.0,,Female,No,5.0,263.0,Овен,,3.0,3.0,0.0,Bachelors,916063589124,Pune,S,13.0,2014.0,5.0,1
1992.0,,Female,No,2.0,,,,3.0,3.0,1.0,Bachelors,916786728007,Pune,M,6.0,2014.0,4.0,1
1992.0,Да,,No,2.0,,Скорпион,34.0,3.0,3.0,1.0,,916786728007,,M,6.0,,4.0,1
1992.0,Да,,No,2.0,,Скорпион,34.0,3.0,3.0,1.0,,916786728007,Pune,M,6.0,2014.0,,1
1992.0,Да,Female,No,2.0,199.0,Скорпион,34.0,3.0,3.0,1.0,,916786728007,Pune,M,6.0,2014.0,4.0,1
1986.0,,Male,,2.0,133.0,Весы,41.0,8.0,3.0,1.0,Bachelors,915371885266,Bangalore,XXL,9.0,2013.0,3.0,1
1986.0,Да,,Yes,2.0,133.0,Весы,41.0,8.0,,1.0,Bachelors,915371885266,Bangalore,XXL,9.0,2013.0,3.0,1
1986.0,,Male,Yes,,133.0,Весы,41.0,,3.0,1.0,Bachelors,915371885266,Bangalore,XXL,9.0,2013.0,3.0,1
,Да,Male,Yes,2.0,133.0,Весы,41.0,,3.0,,Bachelors,915371885266,Bangalore,,9.0,2013.0,3.0,1
1994.0,Да,Female,,3.0,425.0,Стрелец,32.0,9.0,2.0,,Bachelors,915331601301,,L,11.0,2015.0,1.0,1
1994.0,Да,Female,No,3.0,425.0,Стрелец,32.0,9.0,2.0,0.0,,915331601301,Pune,,11.0,2015.0,1.0,1
1994.0,,Female,No,3.0,,Стрелец,32.0,9.0,2.0,,Bachelors,915331601301,Pune,L,,2015.0,,1
1994.0,,Female,No,3.0,425.0,Стрелец,32.0,9.0,2.0,0.0,Bachelors,915331601301,Pune,,,2015.0,1.0,1
