Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1998.0,Нет,Male,No,5.0,317.0,Стрелец,,10.0,3.0,,,911821867157,Pune,,15.0,2014.0,,0
1998.0,Нет,Male,No,5.0,,Стрелец,,10.0,3.0,1.0,Bachelors,911821867157,Pune,L,15.0,2014.0,,0
1998.0,,,No,5.0,317.0,Стрелец,27.0,10.0,,1.0,Bachelors,911821867157,,L,15.0,,2.0,0
2001.0,Да,Female,No,2.0,274.0,Весы,24.0,1.0,2.0,,Masters,914903978614,Pune,L,14.0,,,1
2001.0,Да,Female,,2.0,274.0,Весы,,1.0,2.0,,,914903978614,Pune,L,14.0,2017.0,5.0,1
,,Female,No,2.0,,Весы,24.0,1.0,,1.0,Masters,914903978614,Pune,L,14.0,2017.0,,1
2001.0,Да,Female,No,2.0,274.0,Весы,24.0,1.0,2.0,1.0,Masters,914903978614,Pune,L,14.0,2017.0,5.0,1
1998.0,Да,Male,No,3.0,,,28.0,4.0,2.0,1.0,PHD,919649995513,New Delhi,,,2016.0,3.0,1
,,Male,,3.0,129.0,,,,2.0,,PHD,919649995513,,,5.0,2016.0,3.0,1
1999.0,Да,Male,Yes,,113.0,Рыбы,,1.0,2.0,0.0,Masters,914950357132,New Delhi,M,8.0,,,1
1999.0,Да,Male,Yes,5.0,113.0,Рыбы,27.0,1.0,2.0,,Masters,914950357132,,M,8.0,2017.0,,1
,Нет,Male,,5.0,19.0,Овен,27.0,3.0,3.0,0.0,PHD,918835683143,New Delhi,,12.0,2013.0,3.0,0
2000.0,Нет,Male,No,5.0,19.0,Овен,27.0,3.0,3.0,0.0,,918835683143,New Delhi,XL,12.0,2013.0,3.0,0
1997.0,Нет,Female,,1.0,,Дева,28.0,8.0,,0.0,Masters,915746940798,New Delhi,L,14.0,2014.0,5.0,0
1997.0,Нет,Female,,1.0,,Дева,,,3.0,0.0,Masters,915746940798,New Delhi,L,,2014.0,,0
2000.0,Нет,,No,5.0,343.0,Дева,27.0,,3.0,0.0,Bachelors,911440309769,Pune,,,2017.0,1.0,0
2000.0,,Male,No,5.0,343.0,,27.0,,3.0,,Bachelors,911440309769,,L,,2017.0,1.0,0
2001.0,,Male,No,4.0,,Козерог,26.0,3.0,3.0,0.0,,913855181448,Bangalore,,14.0,2014.0,,1
,,Male,No,4.0,341.0,Козерог,26.0,3.0,,0.0,Masters,913855181448,Bangalore,,14.0,2014.0,3.0,1
2000.0,Нет,,,5.0,,,27.0,,,0.0,Masters,919721765023,,XL,7.0,,3.0,0
2000.0,Нет,Male,No,5.0,,Рак,27.0,1.0,,,Masters,919721765023,,XL,7.0,2012.0,3.0,0
2000.0,Нет,Male,No,5.0,,Рак,27.0,1.0,,0.0,Masters,919721765023,Pune,XL,7.0,2012.0,3.0,0
2000.0,Нет,,No,5.0,369.0,,27.0,,3.0,0.0,Masters,919721765023,Pune,,7.0,,3.0,0
2000.0,Нет,Male,No,4.0,242.0,Овен,26.0,0.0,3.0,1.0,Bachelors,914528993042,,,5.0,2017.0,,0
2000.0,Нет,Male,No,4.0,242.0,Овен,26.0,0.0,3.0,1.0,Bachelors,914528993042,Bangalore,XL,5.0,2017.0,3.0,0
2000.0,Нет,,No,4.0,242.0,Овен,26.0,0.0,,1.0,Bachelors,914528993042,Bangalore,XL,5.0,2017.0,,0
1999.0,Да,Male,No,,447.0,Близнецы,,8.0,2.0,1.0,,918713994631,Pune,L,14.0,2017.0,3.0,1
,Нет,Male,Yes,,315.0,Стрелец,27.0,,3.0,,Bachelors,914201425744,Pune,L,14.0,2016.0,2.0,0
2001.0,Нет,Male,,3.0,,Весы,25.0,9.0,3.0,1.0,Bachelors,917141548410,,S,5.0,2014.0,3.0,0
,Нет,Male,No,3.0,192.0,,,9.0,,1.0,Bachelors,917141548410,,S,5.0,2014.0,3.0,0
2001.0,Нет,Male,No,3.0,192.0,Весы,25.0,,3.0,1.0,Bachelors,917141548410,,S,5.0,,,0
2001.0,Нет,Male,No,3.0,192.0,Весы,25.0,9.0,3.0,1.0,Bachelors,917141548410,Pune,,5.0,,,0
2001.0,Нет,Male,No,,192.0,Весы,25.0,,3.0,1.0,Bachelors,917141548410,Pune,S,5.0,2014.0,,0
2002.0,Нет,Male,No,2.0,298.0,,24.0,0.0,3.0,1.0,Masters,914131247496,,L,6.0,2012.0,4.0,0
2002.0,Нет,,No,2.0,,Лев,,0.0,3.0,,Masters,914131247496,,,6.0,2012.0,4.0,0
2002.0,Нет,Male,No,,298.0,Лев,24.0,0.0,3.0,1.0,Masters,914131247496,Pune,L,6.0,2012.0,4.0,0
2002.0,Нет,Male,,2.0,,Лев,24.0,0.0,3.0,1.0,,914131247496,Pune,L,6.0,2012.0,4.0,0
2002.0,Нет,,No,2.0,298.0,Лев,24.0,0.0,3.0,1.0,Masters,914131247496,Pune,L,6.0,2012.0,4.0,0
2002.0,Да,Male,No,3.0,74.0,Скорпион,25.0,4.0,2.0,,,912053703957,Pune,,,,,1
2002.0,Да,,No,3.0,74.0,Скорпион,25.0,4.0,2.0,0.0,Bachelors,912053703957,Pune,XXL,4.0,2013.0,,1
2002.0,Да,Male,,,74.0,Скорпион,25.0,4.0,2.0,0.0,Bachelors,912053703957,Pune,XXL,4.0,2013.0,3.0,1
2002.0,Да,,No,,74.0,Скорпион,,4.0,2.0,,Bachelors,912053703957,,XXL,4.0,2013.0,3.0,1
2001.0,Нет,Male,No,4.0,225.0,Близнецы,26.0,3.0,3.0,,Bachelors,917506615316,Pune,,3.0,2013.0,3.0,0
,Нет,Male,No,,225.0,Близнецы,26.0,3.0,3.0,1.0,,917506615316,Pune,M,3.0,2013.0,3.0,0
2002.0,Нет,Male,,3.0,491.0,Дева,,5.0,3.0,1.0,Bachelors,919179324474,,XXL,7.0,2015.0,,0
2002.0,Нет,Male,,3.0,491.0,Дева,25.0,5.0,3.0,,Bachelors,919179324474,New Delhi,,7.0,2015.0,3.0,0
2002.0,,Male,No,3.0,491.0,Дева,25.0,5.0,,1.0,Bachelors,919179324474,New Delhi,XXL,7.0,2015.0,3.0,0
2002.0,Нет,Male,No,,,Дева,,5.0,3.0,1.0,,919179324474,,,7.0,,3.0,0
2002.0,,Male,,2.0,127.0,Весы,24.0,5.0,3.0,0.0,PHD,914225844875,Pune,L,,,3.0,0
2002.0,,Male,,2.0,127.0,Весы,24.0,,3.0,0.0,,914225844875,Pune,L,7.0,2012.0,3.0,0
2003.0,Нет,Female,No,2.0,190.0,Козерог,24.0,9.0,3.0,,,914757655236,New Delhi,S,6.0,2015.0,1.0,0
,Нет,Female,No,2.0,190.0,Козерог,24.0,9.0,3.0,0.0,Masters,914757655236,,S,6.0,2015.0,1.0,0
2002.0,Да,Male,No,2.0,49.0,Дева,,3.0,3.0,0.0,Masters,912265619936,New Delhi,,,2017.0,,1
2001.0,Нет,Male,,3.0,242.0,,25.0,1.0,1.0,1.0,,913283482033,Bangalore,L,7.0,2014.0,5.0,0
2001.0,Нет,Male,Yes,3.0,242.0,Стрелец,25.0,1.0,1.0,1.0,Bachelors,913283482033,Bangalore,L,7.0,2014.0,5.0,0
2001.0,,Male,,,242.0,,,1.0,1.0,1.0,Bachelors,913283482033,Bangalore,,7.0,,,0
2001.0,Нет,Male,,3.0,242.0,Стрелец,25.0,1.0,1.0,1.0,Bachelors,913283482033,,,7.0,2014.0,5.0,0
,,Male,Yes,3.0,242.0,Стрелец,25.0,1.0,1.0,1.0,,913283482033,Bangalore,L,7.0,2014.0,5.0,0
1997.0,Нет,Male,,1.0,9.0,Стрелец,28.0,2.0,,0.0,Bachelors,914424268346,Bangalore,L,,,5.0,1
1997.0,Нет,Male,,1.0,9.0,Стрелец,28.0,2.0,3.0,0.0,Bachelors,914424268346,Bangalore,L,6.0,2018.0,5.0,1
,Нет,Male,No,1.0,,Стрелец,,,3.0,0.0,Bachelors,914424268346,Bangalore,L,6.0,2018.0,5.0,1
1997.0,Нет,Male,,3.0,,Рыбы,28.0,9.0,3.0,0.0,Bachelors,912729603153,Bangalore,M,14.0,2017.0,,0
1997.0,Нет,Male,Yes,3.0,54.0,,28.0,9.0,,0.0,Bachelors,912729603153,Bangalore,M,14.0,,5.0,0
1997.0,,Male,Yes,3.0,54.0,Рыбы,28.0,9.0,3.0,0.0,Bachelors,912729603153,Bangalore,M,14.0,2017.0,,0
,Нет,,,3.0,54.0,Рыбы,28.0,9.0,3.0,0.0,Bachelors,912729603153,Bangalore,M,14.0,2017.0,5.0,0
1999.0,Да,Female,Yes,2.0,368.0,,28.0,1.0,3.0,,Masters,912646811328,Bangalore,M,15.0,2013.0,1.0,1
,Да,,Yes,2.0,,Дева,28.0,,3.0,1.0,,912646811328,,M,,2013.0,1.0,1
2001.0,,Male,Yes,4.0,447.0,Лев,26.0,8.0,3.0,0.0,Bachelors,914691328033,Bangalore,,2.0,2013.0,,0
2001.0,Нет,Male,Yes,4.0,447.0,Лев,26.0,8.0,3.0,0.0,Bachelors,914691328033,Bangalore,S,2.0,2013.0,4.0,0
,Нет,Male,,4.0,447.0,Лев,26.0,8.0,3.0,,Bachelors,914691328033,Bangalore,S,2.0,,4.0,0
,Нет,Male,Yes,4.0,447.0,Лев,26.0,8.0,3.0,,Bachelors,914691328033,,,2.0,2013.0,4.0,0
2003.0,Нет,Male,Yes,2.0,394.0,,,6.0,,,Masters,913900499366,New Delhi,,9.0,2018.0,2.0,1
,Нет,Female,No,5.0,,Рыбы,27.0,,2.0,1.0,PHD,915760854917,,M,,2013.0,3.0,0
2000.0,Нет,Female,No,5.0,376.0,Рыбы,27.0,3.0,2.0,1.0,,915760854917,New Delhi,M,11.0,2013.0,,0
2000.0,Нет,Female,No,,376.0,Рыбы,27.0,3.0,2.0,1.0,PHD,915760854917,New Delhi,,11.0,2013.0,3.0,0
,Нет,Female,No,5.0,376.0,Рыбы,27.0,,2.0,,,915760854917,New Delhi,M,11.0,2013.0,3.0,0
2000.0,Нет,Female,No,5.0,,Рыбы,27.0,,,1.0,PHD,915760854917,New Delhi,,11.0,2013.0,,0
1997.0,,,,2.0,377.0,Рак,28.0,7.0,3.0,0.0,,912287085388,New Delhi,M,8.0,,3.0,1
1997.0,,,Yes,2.0,377.0,Рак,28.0,,3.0,0.0,Masters,912287085388,New Delhi,M,,,3.0,1
1997.0,Да,Male,,2.0,377.0,,28.0,7.0,3.0,,Masters,912287085388,,M,8.0,2018.0,3.0,1
1997.0,Да,Male,Yes,2.0,,,28.0,7.0,3.0,0.0,Masters,912287085388,New Delhi,M,,2018.0,,1
1998.0,Да,Male,No,3.0,109.0,Лев,28.0,,3.0,1.0,Bachelors,913513966204,Bangalore,S,14.0,2014.0,3.0,1
,Да,,No,3.0,109.0,Лев,28.0,,3.0,1.0,Bachelors,913513966204,Bangalore,S,,2014.0,3.0,1
1998.0,,Male,No,3.0,109.0,Лев,,5.0,3.0,1.0,,913513966204,Bangalore,S,,,3.0,1
1998.0,Да,Male,,,,Лев,,5.0,3.0,1.0,Bachelors,913513966204,,,,,3.0,1
1998.0,Да,Male,No,3.0,109.0,Лев,,5.0,3.0,1.0,Bachelors,913513966204,Bangalore,,14.0,,3.0,1
,Да,Female,No,2.0,353.0,Рак,24.0,5.0,3.0,,Bachelors,919999227658,New Delhi,,2.0,2013.0,1.0,1
2002.0,Да,Female,No,2.0,353.0,Рак,24.0,5.0,,1.0,Bachelors,919999227658,,L,2.0,2013.0,1.0,1
2002.0,Да,Female,No,,353.0,Рак,,5.0,,1.0,Bachelors,919999227658,New Delhi,,2.0,2013.0,1.0,1
,Да,Female,No,,353.0,Рак,24.0,5.0,3.0,1.0,Bachelors,919999227658,,L,2.0,2013.0,1.0,1
1998.0,Нет,Female,No,1.0,235.0,Рак,28.0,,,,,919654402676,Pune,S,7.0,2015.0,4.0,1
,Нет,,No,3.0,127.0,,28.0,,2.0,1.0,,917860734706,,L,0.0,,5.0,0
1999.0,Нет,,No,3.0,127.0,,28.0,8.0,2.0,,,917860734706,New Delhi,,,,5.0,0
1999.0,Нет,Female,No,,127.0,Лев,,8.0,2.0,1.0,,917860734706,New Delhi,L,0.0,2017.0,5.0,0
1999.0,Нет,Female,No,3.0,127.0,Лев,,8.0,,1.0,Bachelors,917860734706,New Delhi,,0.0,2017.0,5.0,0
1999.0,,Female,No,3.0,127.0,Лев,28.0,,2.0,,,917860734706,New Delhi,L,,2017.0,,0
2000.0,Да,,No,5.0,76.0,Лев,27.0,3.0,3.0,,Masters,915855274759,Pune,M,,2012.0,2.0,1
2000.0,Да,Female,No,,76.0,,27.0,,3.0,1.0,Masters,915855274759,Pune,M,7.0,,2.0,1
2000.0,,Female,No,5.0,76.0,Лев,27.0,,3.0,1.0,Masters,915855274759,Pune,M,,2012.0,,1
,Да,,No,5.0,76.0,Лев,27.0,3.0,3.0,1.0,,915855274759,Pune,M,,2012.0,2.0,1
2000.0,,Female,Yes,3.0,33.0,,25.0,5.0,3.0,1.0,Masters,917417037749,Pune,S,12.0,2017.0,3.0,1
2000.0,,Female,Yes,3.0,33.0,Близнецы,25.0,5.0,3.0,1.0,Masters,917417037749,Pune,,12.0,2017.0,3.0,1
2000.0,Да,Female,Yes,3.0,33.0,Близнецы,,5.0,3.0,1.0,Masters,917417037749,Pune,S,12.0,2017.0,,1
2000.0,Да,Female,Yes,,33.0,,25.0,5.0,3.0,1.0,Masters,917417037749,,S,12.0,2017.0,3.0,1
1998.0,Да,Male,No,5.0,267.0,,,,2.0,1.0,Masters,917846961188,,L,1.0,2017.0,3.0,1
1998.0,,,,5.0,267.0,Скорпион,27.0,9.0,2.0,,Masters,917846961188,New Delhi,L,,2017.0,3.0,1
,Да,Male,No,5.0,267.0,Скорпион,,9.0,2.0,1.0,Masters,917846961188,,,1.0,2017.0,3.0,1
,,Male,No,5.0,267.0,,,9.0,2.0,,Masters,917846961188,New Delhi,L,,2017.0,3.0,1
2001.0,,Male,No,,,Близнецы,24.0,8.0,,,,913402290126,Pune,,8.0,2017.0,5.0,0
2001.0,Нет,Male,No,2.0,95.0,,24.0,8.0,,,,913402290126,Pune,M,8.0,2017.0,5.0,0
2001.0,Нет,Male,No,2.0,95.0,,24.0,8.0,2.0,0.0,Masters,913402290126,Pune,,8.0,2017.0,,0
2001.0,Да,Male,Yes,2.0,16.0,,24.0,5.0,2.0,0.0,Bachelors,912450244354,Pune,XL,7.0,2013.0,4.0,1
2001.0,Да,Male,Yes,2.0,16.0,,24.0,5.0,2.0,0.0,Bachelors,912450244354,Pune,XL,,,,1
,,Female,No,1.0,300.0,,,7.0,2.0,0.0,PHD,919468948085,New Delhi,M,,,3.0,0
1998.0,Нет,,No,1.0,300.0,,,7.0,2.0,0.0,PHD,919468948085,New Delhi,M,5.0,2015.0,3.0,0
,Нет,Male,No,5.0,437.0,Рак,27.0,,3.0,0.0,Masters,915286440893,New Delhi,L,1.0,2014.0,3.0,0
,,Male,No,5.0,437.0,Рак,27.0,2.0,3.0,0.0,Masters,915286440893,New Delhi,L,1.0,,3.0,0
2002.0,Нет,Male,No,,272.0,Близнецы,,0.0,,,Bachelors,918293394284,Pune,L,7.0,2018.0,,1
2002.0,Нет,,No,,272.0,Близнецы,25.0,0.0,3.0,0.0,,918293394284,Pune,L,7.0,2018.0,2.0,1
2002.0,,Male,No,,272.0,,25.0,,,0.0,,918293394284,Pune,L,7.0,,2.0,1
2000.0,Да,Male,Yes,4.0,114.0,Скорпион,26.0,8.0,3.0,1.0,Bachelors,916727912004,Bangalore,,4.0,2013.0,1.0,1
2000.0,Да,Male,Yes,4.0,,Скорпион,26.0,8.0,3.0,1.0,Bachelors,916727912004,Bangalore,M,4.0,,,1
2000.0,Да,Male,Yes,4.0,114.0,Скорпион,26.0,8.0,3.0,1.0,Bachelors,916727912004,,M,4.0,2013.0,1.0,1
,Да,,Yes,4.0,114.0,Скорпион,,8.0,3.0,,Bachelors,916727912004,Bangalore,M,4.0,2013.0,1.0,1
,Да,Male,No,3.0,,Весы,,9.0,3.0,0.0,Bachelors,913322746831,New Delhi,XL,8.0,2015.0,2.0,1
2001.0,,Male,No,,,,25.0,,3.0,0.0,Bachelors,913322746831,New Delhi,XL,,2015.0,2.0,1
2001.0,Да,Male,No,3.0,,,25.0,,,,Bachelors,913322746831,New Delhi,XL,,2015.0,2.0,1
2001.0,Да,,No,3.0,259.0,,25.0,9.0,,0.0,Bachelors,913322746831,New Delhi,XL,8.0,2015.0,2.0,1
2000.0,Да,,No,3.0,392.0,Телец,25.0,0.0,2.0,0.0,Bachelors,915706418663,,,13.0,2017.0,3.0,1
2000.0,Да,Female,No,3.0,,Телец,,0.0,2.0,0.0,Bachelors,915706418663,New Delhi,S,13.0,2017.0,3.0,1
2000.0,Да,Female,No,3.0,392.0,Телец,25.0,,2.0,0.0,Bachelors,915706418663,New Delhi,S,13.0,2017.0,3.0,1
,Нет,Male,Yes,3.0,178.0,Водолей,25.0,5.0,3.0,0.0,,917390798003,,M,12.0,2012.0,,0
1997.0,Нет,Female,No,2.0,33.0,Весы,28.0,4.0,3.0,1.0,,915922640265,New Delhi,S,2.0,2014.0,2.0,0
1997.0,Нет,Female,No,2.0,33.0,Весы,,4.0,3.0,1.0,Bachelors,915922640265,New Delhi,S,2.0,2014.0,2.0,0
1997.0,Нет,Female,,2.0,33.0,Весы,28.0,4.0,,1.0,Bachelors,915922640265,New Delhi,,2.0,2014.0,2.0,0
1999.0,Да,Male,No,4.0,270.0,Весы,,3.0,,1.0,Bachelors,916149662294,Pune,,13.0,2018.0,,1
,,,No,4.0,,Весы,26.0,3.0,3.0,1.0,Bachelors,916149662294,Pune,S,13.0,2018.0,1.0,1
,Да,,No,4.0,270.0,Весы,26.0,3.0,3.0,1.0,Bachelors,916149662294,Pune,,13.0,2018.0,1.0,1
1999.0,Да,Male,,4.0,270.0,Весы,26.0,3.0,,1.0,Bachelors,916149662294,,S,13.0,2018.0,1.0,1
1999.0,Да,,No,4.0,270.0,Весы,26.0,3.0,3.0,1.0,,916149662294,Pune,S,,,1.0,1
1998.0,,Male,No,2.0,75.0,,,,3.0,1.0,Masters,915299126332,New Delhi,M,11.0,2014.0,1.0,0
1998.0,,,No,2.0,75.0,Козерог,28.0,1.0,3.0,1.0,,915299126332,,,,2014.0,1.0,0
1998.0,,,No,,75.0,Козерог,28.0,1.0,3.0,1.0,,915299126332,New Delhi,M,11.0,2014.0,1.0,0
