Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1991.0,Нет,,,2.0,,Телец,35.0,,2.0,0.0,Masters,915542261759,New Delhi,L,,2017.0,,0
1991.0,Нет,Male,No,2.0,,Телец,35.0,3.0,2.0,0.0,Masters,915542261759,New Delhi,L,5.0,2017.0,1.0,0
1991.0,Нет,Male,No,2.0,,Телец,35.0,3.0,2.0,0.0,Masters,915542261759,New Delhi,L,5.0,2017.0,1.0,0
1991.0,Нет,Male,No,2.0,228.0,Телец,,3.0,2.0,0.0,Masters,915542261759,New Delhi,L,5.0,,1.0,0
1991.0,,Male,No,2.0,228.0,Телец,,3.0,2.0,,,915542261759,New Delhi,L,5.0,,1.0,0
,Нет,,No,,360.0,Близнецы,33.0,4.0,3.0,0.0,Bachelors,912618653837,Bangalore,S,,2016.0,3.0,0
1993.0,Нет,Male,No,3.0,360.0,Близнецы,33.0,4.0,3.0,0.0,Bachelors,912618653837,Bangalore,S,7.0,2016.0,3.0,0
1993.0,,Male,,3.0,360.0,Близнецы,33.0,4.0,3.0,0.0,Bachelors,912618653837,Bangalore,S,,2016.0,3.0,0
1993.0,Нет,,No,3.0,360.0,Близнецы,33.0,,3.0,0.0,Bachelors,912618653837,Bangalore,,7.0,2016.0,3.0,0
1993.0,Нет,Male,No,3.0,,Близнецы,,4.0,,0.0,,912618653837,,S,7.0,,,0
1989.0,Нет,Male,No,4.0,344.0,Рак,37.0,4.0,,0.0,,916833835886,Bangalore,L,9.0,2017.0,5.0,0
1989.0,Нет,Male,No,4.0,,Рак,37.0,4.0,,0.0,Bachelors,916833835886,Bangalore,L,9.0,2017.0,5.0,0
1989.0,,Male,No,0.0,118.0,Скорпион,,10.0,,1.0,Bachelors,917900554103,,S,2.0,2013.0,3.0,0
1989.0,Нет,Male,,0.0,,Скорпион,38.0,10.0,3.0,1.0,Bachelors,917900554103,Bangalore,,2.0,2013.0,3.0,0
1995.0,Да,Male,No,2.0,,,32.0,7.0,3.0,1.0,Bachelors,919284954991,Bangalore,XL,11.0,2018.0,4.0,1
,Нет,Female,No,2.0,,Лев,40.0,3.0,3.0,0.0,,916767851259,Bangalore,M,13.0,,,0
1987.0,,,,2.0,,Лев,40.0,,,0.0,Bachelors,916767851259,Bangalore,,13.0,2017.0,2.0,0
,Нет,Female,No,2.0,360.0,Лев,40.0,3.0,3.0,0.0,Bachelors,916767851259,Bangalore,,13.0,2017.0,,0
1987.0,Нет,Female,,2.0,360.0,Лев,40.0,3.0,,,Bachelors,916767851259,Bangalore,M,13.0,2017.0,2.0,0
,,Female,No,2.0,360.0,Лев,,3.0,,0.0,Bachelors,916767851259,Bangalore,M,,,2.0,0
,,,No,2.0,,Лев,33.0,4.0,3.0,1.0,Bachelors,919953111358,New Delhi,S,4.0,,2.0,0
1992.0,Нет,Female,No,2.0,70.0,Лев,33.0,4.0,,1.0,Bachelors,919953111358,New Delhi,S,4.0,2015.0,,0
1992.0,Нет,Female,No,2.0,70.0,Лев,33.0,4.0,3.0,1.0,Bachelors,919953111358,,,4.0,,2.0,0
,Да,Male,No,,129.0,Дева,38.0,10.0,3.0,0.0,Bachelors,919566923146,,,11.0,2016.0,1.0,1
1987.0,Да,,No,2.0,129.0,Дева,38.0,10.0,3.0,0.0,Bachelors,919566923146,Bangalore,,,2016.0,,1
1987.0,,,No,2.0,,,,,3.0,,Bachelors,919566923146,Bangalore,L,11.0,2016.0,,1
,Да,Male,No,,,,,10.0,3.0,,Bachelors,919566923146,Bangalore,L,11.0,,1.0,1
1987.0,,,No,2.0,,,38.0,10.0,,0.0,Bachelors,919566923146,Bangalore,L,11.0,,1.0,1
,Нет,Female,No,4.0,,Козерог,38.0,7.0,,0.0,Bachelors,915430485059,New Delhi,M,7.0,2017.0,4.0,0
1988.0,,Female,,4.0,,Козерог,38.0,7.0,3.0,0.0,,915430485059,New Delhi,M,7.0,2017.0,4.0,0
1988.0,Нет,Female,No,4.0,100.0,Козерог,38.0,7.0,3.0,0.0,,915430485059,New Delhi,M,,2017.0,,0
1996.0,Да,Female,No,3.0,140.0,,31.0,1.0,2.0,1.0,Bachelors,911264668156,Pune,M,5.0,2018.0,,1
1996.0,Да,Female,No,3.0,140.0,Рак,,1.0,,1.0,Bachelors,911264668156,Pune,M,,,,1
1994.0,Нет,,No,4.0,,,32.0,0.0,3.0,0.0,,917908237070,Pune,S,3.0,2014.0,4.0,0
1994.0,Нет,Female,No,4.0,9.0,,,0.0,3.0,,Bachelors,917908237070,Pune,,3.0,,4.0,0
,Нет,,No,,9.0,Рыбы,32.0,,3.0,,Bachelors,917908237070,Pune,S,3.0,2014.0,4.0,0
,Нет,,,4.0,9.0,,32.0,0.0,3.0,0.0,,917908237070,Pune,S,3.0,2014.0,4.0,0
1990.0,Нет,,Yes,1.0,323.0,,35.0,3.0,3.0,1.0,Bachelors,912291247196,Bangalore,M,0.0,,3.0,0
,Нет,Male,,1.0,323.0,Близнецы,,3.0,3.0,1.0,Bachelors,912291247196,Bangalore,,0.0,2013.0,,0
1992.0,Да,Male,No,0.0,288.0,,35.0,,3.0,0.0,Bachelors,916555268722,Bangalore,S,11.0,2014.0,5.0,1
1992.0,Да,Male,No,0.0,,Весы,35.0,2.0,3.0,0.0,Bachelors,916555268722,Bangalore,S,11.0,2014.0,5.0,1
1994.0,Нет,Female,No,4.0,254.0,Близнецы,33.0,4.0,3.0,,Bachelors,916071182097,,S,8.0,2012.0,2.0,0
,Нет,Female,,0.0,180.0,,41.0,,3.0,0.0,Bachelors,916796809354,New Delhi,S,,2012.0,1.0,0
1985.0,Нет,Female,,0.0,,Лев,41.0,,3.0,0.0,Bachelors,916796809354,New Delhi,S,11.0,2012.0,1.0,0
,Да,Female,No,3.0,207.0,Водолей,31.0,0.0,1.0,,Bachelors,913946397114,Pune,,5.0,2015.0,1.0,1
1996.0,,Female,No,3.0,207.0,Водолей,,0.0,1.0,1.0,Bachelors,913946397114,Pune,,5.0,2015.0,1.0,1
1996.0,Да,Female,No,3.0,,Водолей,31.0,0.0,1.0,1.0,Bachelors,913946397114,,,5.0,2015.0,1.0,1
1996.0,Да,,No,3.0,,Водолей,31.0,0.0,1.0,1.0,Bachelors,913946397114,Pune,M,5.0,2015.0,1.0,1
1992.0,,,No,3.0,493.0,,,5.0,3.0,0.0,Bachelors,911801514107,Bangalore,S,,2016.0,2.0,0
1987.0,Нет,Female,No,2.0,466.0,Дева,40.0,1.0,2.0,0.0,,915975470704,,M,5.0,2017.0,,0
,Нет,Female,No,,466.0,Дева,,1.0,2.0,0.0,Masters,915975470704,New Delhi,M,5.0,,5.0,0
1987.0,,Female,No,2.0,,Дева,40.0,,2.0,0.0,Masters,915975470704,New Delhi,M,5.0,2017.0,5.0,0
1987.0,Нет,Female,No,2.0,466.0,Дева,,,2.0,0.0,,915975470704,New Delhi,M,5.0,2017.0,5.0,0
1994.0,,Male,No,1.0,307.0,Лев,,10.0,3.0,,Masters,919109385544,,M,2.0,2016.0,,1
1994.0,Да,Male,No,1.0,307.0,,32.0,10.0,3.0,1.0,Masters,919109385544,Bangalore,M,2.0,2016.0,2.0,1
1987.0,,Female,No,,148.0,,40.0,0.0,2.0,1.0,Bachelors,919534573633,Pune,,7.0,2014.0,,1
,Да,Female,No,3.0,148.0,Телец,40.0,0.0,2.0,,Bachelors,919534573633,,XS,7.0,2014.0,4.0,1
1987.0,Да,Female,No,3.0,148.0,Телец,,0.0,2.0,1.0,Bachelors,919534573633,Pune,,7.0,2014.0,,1
1995.0,Нет,,No,3.0,84.0,Водолей,31.0,6.0,,1.0,,916827577577,Pune,M,,2012.0,5.0,0
1995.0,,Male,,3.0,,Водолей,,,3.0,1.0,Bachelors,916827577577,,,10.0,2012.0,5.0,0
1995.0,Нет,Male,No,3.0,84.0,,31.0,6.0,3.0,1.0,Bachelors,916827577577,Pune,M,10.0,2012.0,5.0,0
1995.0,Нет,Male,No,3.0,84.0,Водолей,31.0,6.0,3.0,1.0,,916827577577,Pune,M,10.0,2012.0,5.0,0
,Нет,,No,3.0,84.0,Водолей,31.0,6.0,3.0,1.0,Bachelors,916827577577,Pune,,10.0,2012.0,5.0,0
1991.0,Нет,Female,No,5.0,476.0,Водолей,34.0,4.0,1.0,0.0,Bachelors,914239910153,,L,1.0,2014.0,,0
1991.0,,,No,,476.0,,34.0,4.0,,0.0,Bachelors,914239910153,Bangalore,L,1.0,,,0
1984.0,Да,Female,,2.0,,Дева,,9.0,,1.0,Masters,919691128994,New Delhi,M,8.0,2013.0,1.0,1
1984.0,Да,Female,Yes,2.0,161.0,Дева,41.0,9.0,,1.0,Masters,919691128994,New Delhi,M,,2013.0,,1
1984.0,Да,Female,Yes,2.0,161.0,,41.0,,3.0,1.0,Masters,919691128994,New Delhi,M,,2013.0,,1
1984.0,,Female,,2.0,161.0,Дева,,9.0,,1.0,Masters,919691128994,New Delhi,M,8.0,2013.0,1.0,1
1984.0,Да,Female,,2.0,161.0,Дева,41.0,,3.0,1.0,Masters,919691128994,,M,8.0,2013.0,1.0,1
1993.0,Нет,Male,No,2.0,94.0,Телец,32.0,8.0,2.0,0.0,Masters,918364696468,New Delhi,XL,,2017.0,,0
1993.0,Нет,Male,,2.0,94.0,Телец,32.0,8.0,2.0,0.0,Masters,918364696468,New Delhi,,11.0,,1.0,0
1993.0,Нет,Male,No,2.0,94.0,Телец,32.0,8.0,,0.0,,918364696468,New Delhi,XL,11.0,2017.0,1.0,0
1985.0,Нет,Male,No,,66.0,Рак,41.0,10.0,3.0,0.0,Bachelors,914155271800,Bangalore,XXL,5.0,2016.0,,0
1985.0,,Male,No,2.0,66.0,Рак,41.0,10.0,,0.0,Bachelors,914155271800,Bangalore,XXL,5.0,2016.0,,0
1985.0,Нет,Male,No,2.0,,Рак,41.0,10.0,3.0,0.0,Bachelors,914155271800,,,5.0,2016.0,4.0,0
1985.0,,Male,No,2.0,66.0,Рак,41.0,10.0,3.0,,,914155271800,Bangalore,XXL,5.0,,4.0,0
1985.0,Нет,Male,No,2.0,66.0,Рак,41.0,10.0,3.0,0.0,Bachelors,914155271800,Bangalore,XXL,5.0,,4.0,0
1994.0,Да,Female,No,0.0,17.0,Стрелец,33.0,1.0,3.0,1.0,Bachelors,916326507791,Bangalore,M,,2013.0,2.0,1
1994.0,Да,Female,,0.0,17.0,Стрелец,33.0,,3.0,1.0,Bachelors,916326507791,Bangalore,M,11.0,2013.0,,1
1994.0,Да,Female,No,0.0,17.0,Стрелец,33.0,1.0,3.0,1.0,Bachelors,916326507791,,M,11.0,2013.0,2.0,1
1988.0,Нет,Female,No,2.0,430.0,Дева,,,3.0,1.0,Bachelors,913457377903,Pune,L,0.0,2013.0,5.0,0
1986.0,Да,Male,No,2.0,276.0,Козерог,40.0,,3.0,,Masters,918782227367,Pune,,9.0,2018.0,5.0,1
1986.0,,Male,No,2.0,276.0,Козерог,40.0,5.0,,1.0,,918782227367,Pune,XL,9.0,2018.0,5.0,1
1986.0,Да,Male,No,,276.0,Козерог,40.0,5.0,,,Masters,918782227367,Pune,,,2018.0,5.0,1
1986.0,Да,Male,No,2.0,276.0,Козерог,40.0,5.0,,,Masters,918782227367,Pune,XL,9.0,2018.0,5.0,1
1992.0,,Male,,3.0,385.0,Рыбы,34.0,10.0,,,Bachelors,914729646257,New Delhi,M,0.0,2017.0,,0
1992.0,,Male,No,3.0,,Рыбы,34.0,10.0,3.0,1.0,Bachelors,914729646257,,M,0.0,2017.0,1.0,0
,Нет,Male,No,3.0,385.0,,34.0,10.0,,1.0,Bachelors,914729646257,New Delhi,M,0.0,2017.0,,0
,Нет,,No,3.0,385.0,,34.0,,,,Bachelors,914729646257,,M,0.0,2017.0,1.0,0
,Нет,,No,3.0,,,34.0,10.0,3.0,1.0,Bachelors,914729646257,New Delhi,M,0.0,,,0
1986.0,Нет,Male,,,,,41.0,2.0,3.0,1.0,,916871237420,Pune,M,0.0,2016.0,5.0,0
1988.0,Да,Male,No,5.0,288.0,Телец,37.0,,3.0,0.0,Bachelors,918757220063,,,5.0,2015.0,3.0,1
1988.0,Да,Male,No,5.0,288.0,,37.0,1.0,,0.0,Bachelors,918757220063,Pune,,5.0,2015.0,3.0,1
1988.0,Да,Male,No,5.0,288.0,,37.0,1.0,3.0,0.0,Bachelors,918757220063,Pune,M,5.0,2015.0,3.0,1
1988.0,Да,Male,No,5.0,288.0,Телец,37.0,1.0,3.0,0.0,,918757220063,,,5.0,2015.0,3.0,1
,Да,Female,,4.0,39.0,Дева,32.0,,3.0,0.0,Masters,911700883301,Bangalore,S,7.0,2017.0,2.0,1
1994.0,,Female,No,4.0,39.0,Дева,32.0,7.0,3.0,0.0,Masters,911700883301,Bangalore,S,7.0,2017.0,2.0,1
1986.0,Нет,Male,No,3.0,309.0,Близнецы,41.0,1.0,3.0,1.0,Bachelors,916089571458,Bangalore,L,,2017.0,2.0,0
,,Male,No,3.0,,,,,,1.0,Bachelors,916089571458,Bangalore,L,13.0,,2.0,0
,Да,,,2.0,403.0,Скорпион,34.0,1.0,,,Bachelors,916889220384,Bangalore,XS,6.0,2018.0,,1
1991.0,Да,Female,Yes,,403.0,Скорпион,34.0,1.0,3.0,1.0,,916889220384,Bangalore,XS,6.0,2018.0,3.0,1
1991.0,Да,Female,Yes,,403.0,,34.0,,3.0,1.0,,916889220384,,XS,6.0,,3.0,1
1991.0,Да,,Yes,2.0,403.0,Скорпион,34.0,1.0,3.0,1.0,Bachelors,916889220384,,,6.0,2018.0,3.0,1
1991.0,Да,Female,,,403.0,Скорпион,,1.0,3.0,1.0,,916889220384,,XS,,2018.0,,1
1988.0,,Male,No,5.0,497.0,Весы,38.0,4.0,3.0,0.0,Masters,914177863469,Bangalore,,,2017.0,,1
1988.0,Да,Male,,5.0,,Весы,38.0,4.0,3.0,0.0,Masters,914177863469,Bangalore,L,5.0,2017.0,1.0,1
1988.0,Да,Male,No,5.0,497.0,Весы,38.0,,3.0,0.0,Masters,914177863469,Bangalore,L,5.0,2017.0,,1
1985.0,Нет,Female,No,,457.0,,40.0,1.0,3.0,1.0,,915457181430,,S,7.0,2017.0,,0
1985.0,Нет,Female,No,,457.0,Овен,40.0,,3.0,1.0,Bachelors,915457181430,Bangalore,S,7.0,2017.0,4.0,0
1985.0,Нет,Female,No,3.0,457.0,Овен,40.0,1.0,3.0,,Bachelors,915457181430,,S,7.0,2017.0,4.0,0
