Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1992.0,Нет,Male,No,,429.0,Телец,,3.0,1.0,0.0,Bachelors,912974235922,Bangalore,M,7.0,,4.0,0
1992.0,Нет,Male,No,5.0,429.0,Телец,35.0,3.0,1.0,0.0,,912974235922,Bangalore,M,7.0,,,0
1991.0,,Female,,5.0,94.0,Весы,34.0,2.0,2.0,,Bachelors,918526276846,Pune,S,6.0,2017.0,5.0,1
,Нет,Female,No,,94.0,Весы,34.0,2.0,2.0,1.0,Bachelors,918526276846,,S,6.0,2017.0,5.0,1
1991.0,Нет,Female,No,,94.0,Весы,34.0,2.0,2.0,,,918526276846,Pune,S,6.0,2017.0,,1
1991.0,Нет,Female,No,5.0,94.0,Весы,34.0,2.0,2.0,,,918526276846,Pune,,6.0,2017.0,,1
1991.0,Нет,,No,5.0,94.0,Весы,34.0,2.0,2.0,1.0,,918526276846,Pune,S,6.0,2017.0,5.0,1
1984.0,Да,,No,3.0,491.0,Стрелец,41.0,0.0,2.0,1.0,,917623495670,,S,,,3.0,1
,Да,Female,No,3.0,420.0,Весы,32.0,5.0,3.0,1.0,Bachelors,915715148473,,L,2.0,2016.0,,1
1995.0,Да,Female,No,3.0,420.0,Весы,32.0,5.0,3.0,1.0,Bachelors,915715148473,Pune,,,2016.0,2.0,1
1995.0,Да,Female,No,3.0,420.0,Весы,32.0,,3.0,1.0,Bachelors,915715148473,Pune,,2.0,2016.0,2.0,1
1995.0,,Female,No,3.0,,Весы,32.0,5.0,3.0,1.0,Bachelors,915715148473,Pune,L,2.0,2016.0,2.0,1
1995.0,Да,,No,,420.0,Весы,32.0,5.0,3.0,1.0,Bachelors,915715148473,Pune,L,,,2.0,1
1984.0,Да,Female,,,,Дева,41.0,,,,,919442432791,Pune,M,,,4.0,1
1984.0,Да,Female,No,2.0,,Дева,41.0,9.0,,1.0,Bachelors,919442432791,Pune,M,6.0,,4.0,1
1984.0,Да,Female,,,121.0,Дева,41.0,9.0,2.0,1.0,Bachelors,919442432791,Pune,M,6.0,2017.0,4.0,1
,Нет,,,,137.0,Овен,,8.0,3.0,1.0,Bachelors,919672317767,Bangalore,M,12.0,2016.0,1.0,0
1991.0,Нет,Male,No,0.0,,,36.0,8.0,,1.0,,919672317767,Bangalore,M,,2016.0,1.0,0
1991.0,,Male,,0.0,137.0,Овен,36.0,,3.0,1.0,Bachelors,919672317767,Bangalore,M,12.0,2016.0,1.0,0
1988.0,Нет,Male,No,3.0,400.0,Овен,39.0,,2.0,0.0,,919424358802,Pune,L,13.0,2017.0,,0
,Нет,Male,,2.0,,Стрелец,38.0,5.0,3.0,0.0,Bachelors,914866121133,Bangalore,L,0.0,2015.0,,0
1991.0,Да,Male,No,3.0,214.0,Весы,,4.0,3.0,1.0,Bachelors,914173034448,Bangalore,XXL,7.0,2014.0,2.0,1
,Да,,No,,214.0,,34.0,4.0,3.0,1.0,,914173034448,Bangalore,XXL,,2014.0,2.0,1
1991.0,Да,Male,No,3.0,214.0,Весы,34.0,4.0,3.0,,Bachelors,914173034448,Bangalore,XXL,7.0,,2.0,1
1991.0,,Male,No,3.0,214.0,Весы,34.0,4.0,,1.0,Bachelors,914173034448,Bangalore,XXL,,2014.0,2.0,1
,Нет,Female,No,,,Водолей,39.0,6.0,,,Bachelors,918395160789,Bangalore,M,0.0,2012.0,4.0,0
1987.0,,,,5.0,499.0,Водолей,39.0,6.0,,0.0,Bachelors,918395160789,Bangalore,M,0.0,2012.0,4.0,0
1987.0,Нет,Female,No,5.0,,Водолей,39.0,6.0,3.0,0.0,Bachelors,918395160789,,M,0.0,2012.0,4.0,0
1987.0,Нет,Female,,5.0,499.0,Водолей,39.0,6.0,3.0,0.0,,918395160789,,M,0.0,2012.0,4.0,0
1989.0,Нет,Male,,1.0,473.0,Овен,36.0,1.0,3.0,0.0,Bachelors,914985107029,Pune,L,6.0,2017.0,5.0,0
1989.0,Нет,Male,No,1.0,,,36.0,1.0,3.0,0.0,Bachelors,914985107029,Pune,L,,2017.0,5.0,0
1989.0,Нет,Male,No,1.0,473.0,Овен,36.0,1.0,,0.0,Bachelors,914985107029,Pune,L,6.0,2017.0,,0
1989.0,,,No,1.0,473.0,Овен,36.0,1.0,3.0,,,914985107029,Pune,L,6.0,2017.0,5.0,0
1992.0,Нет,Male,No,,278.0,Близнецы,35.0,9.0,3.0,0.0,Bachelors,913321742469,Bangalore,XXL,,2014.0,,0
1992.0,Нет,,No,1.0,278.0,Близнецы,,9.0,3.0,0.0,Bachelors,913321742469,Bangalore,XXL,4.0,2014.0,1.0,0
1992.0,,,,1.0,278.0,Близнецы,35.0,9.0,3.0,0.0,Bachelors,913321742469,Bangalore,XXL,4.0,,1.0,0
1994.0,,Male,No,2.0,,Козерог,31.0,1.0,3.0,1.0,Masters,919930830469,Bangalore,M,13.0,2018.0,2.0,1
1994.0,,Male,,2.0,177.0,Козерог,31.0,1.0,3.0,1.0,Masters,919930830469,Bangalore,M,13.0,,2.0,1
1994.0,Да,,No,2.0,177.0,Козерог,,1.0,3.0,1.0,Masters,919930830469,,M,13.0,2018.0,,1
1994.0,,,No,2.0,177.0,Козерог,31.0,1.0,,,Masters,919930830469,Bangalore,M,,2018.0,,1
1994.0,Да,Male,,,177.0,Козерог,31.0,1.0,3.0,,Masters,919930830469,Bangalore,M,13.0,,2.0,1
1984.0,Нет,Female,No,4.0,149.0,Рак,41.0,,3.0,1.0,Bachelors,915582479433,Bangalore,XS,3.0,,2.0,0
1990.0,Нет,Female,No,4.0,174.0,,35.0,5.0,3.0,0.0,Bachelors,912684606679,Bangalore,S,10.0,2017.0,,0
1986.0,Нет,Male,No,2.0,,Рыбы,40.0,,1.0,,Bachelors,911700175191,Bangalore,XL,13.0,2015.0,,0
1986.0,Нет,Male,No,,185.0,,40.0,7.0,1.0,,Bachelors,911700175191,Bangalore,,13.0,2015.0,3.0,0
1986.0,Нет,Male,No,2.0,185.0,Рыбы,,7.0,1.0,1.0,,911700175191,,,13.0,2015.0,3.0,0
1992.0,Да,Female,No,4.0,32.0,Весы,33.0,,3.0,,Bachelors,911929311527,Bangalore,M,5.0,2018.0,3.0,1
1992.0,Да,Female,,4.0,,Весы,33.0,5.0,3.0,0.0,Bachelors,911929311527,,M,5.0,2018.0,3.0,1
1992.0,Да,Female,No,4.0,32.0,,33.0,,3.0,0.0,Bachelors,911929311527,Bangalore,M,5.0,2018.0,,1
1991.0,Да,Female,No,3.0,244.0,Телец,36.0,4.0,,0.0,PHD,915282328887,Bangalore,S,13.0,2018.0,1.0,1
1991.0,Да,Female,No,3.0,244.0,Телец,36.0,,3.0,,PHD,915282328887,Bangalore,S,,2018.0,1.0,1
1991.0,Да,,No,3.0,244.0,Телец,36.0,4.0,3.0,0.0,PHD,915282328887,Bangalore,S,13.0,2018.0,1.0,1
1991.0,Да,Female,No,3.0,244.0,Телец,,4.0,3.0,0.0,PHD,915282328887,Bangalore,S,,,1.0,1
1991.0,Да,Female,,3.0,244.0,Телец,,4.0,3.0,0.0,PHD,915282328887,Bangalore,S,13.0,2018.0,,1
1985.0,,,No,0.0,330.0,Дева,40.0,10.0,3.0,0.0,,911040913665,Bangalore,XL,9.0,2012.0,,0
1985.0,Нет,,No,0.0,330.0,Дева,40.0,10.0,3.0,0.0,Bachelors,911040913665,Bangalore,XL,9.0,2012.0,2.0,0
1985.0,Нет,Male,No,0.0,330.0,,40.0,10.0,3.0,0.0,,911040913665,Bangalore,XL,,2012.0,2.0,0
1985.0,Нет,Male,No,,330.0,Дева,40.0,10.0,3.0,0.0,Bachelors,911040913665,,XL,9.0,2012.0,2.0,0
,Нет,Male,,,,Дева,,10.0,3.0,0.0,,911040913665,,XL,,2012.0,2.0,0
1989.0,Нет,Male,No,0.0,384.0,Телец,36.0,8.0,2.0,1.0,,919850327305,New Delhi,L,,,5.0,0
1989.0,Нет,Male,No,0.0,384.0,Телец,36.0,8.0,2.0,,,919850327305,New Delhi,L,7.0,2017.0,5.0,0
1989.0,Нет,Male,No,0.0,384.0,Телец,,8.0,,1.0,Bachelors,919850327305,New Delhi,L,7.0,2017.0,,0
,Нет,Male,,0.0,384.0,Телец,36.0,8.0,2.0,1.0,Bachelors,919850327305,New Delhi,L,,2017.0,5.0,0
1989.0,Нет,Male,,0.0,384.0,Телец,36.0,8.0,2.0,1.0,Bachelors,919850327305,,L,7.0,2017.0,5.0,0
1988.0,Нет,Female,No,0.0,175.0,Овен,38.0,2.0,3.0,1.0,Masters,916534308848,New Delhi,L,8.0,2015.0,3.0,0
1988.0,Нет,Female,No,0.0,175.0,Овен,38.0,2.0,3.0,,Masters,916534308848,,L,8.0,,3.0,0
1988.0,Нет,Female,,0.0,,,38.0,2.0,,1.0,Masters,916534308848,,L,,2015.0,3.0,0
1988.0,Нет,,No,0.0,,Овен,38.0,,3.0,,Masters,916534308848,New Delhi,L,,2015.0,3.0,0
,Нет,Female,No,0.0,175.0,Овен,38.0,2.0,3.0,1.0,,916534308848,New Delhi,,,2015.0,3.0,0
1996.0,,Female,No,4.0,145.0,Рыбы,31.0,3.0,2.0,1.0,Bachelors,913840777669,New Delhi,,7.0,2014.0,4.0,1
1987.0,Нет,,No,4.0,,,,0.0,3.0,0.0,Bachelors,915831453128,Pune,M,5.0,,5.0,0
,Нет,Female,No,4.0,322.0,Рыбы,37.0,0.0,3.0,0.0,Bachelors,917474365534,Bangalore,S,11.0,2017.0,,0
,Нет,,No,4.0,322.0,Рыбы,37.0,0.0,3.0,,Bachelors,917474365534,,S,11.0,,,0
,,Female,,4.0,322.0,Рыбы,37.0,0.0,,0.0,Bachelors,917474365534,Bangalore,S,11.0,2017.0,1.0,0
1990.0,Нет,Female,No,4.0,322.0,Рыбы,,,3.0,0.0,Bachelors,917474365534,Bangalore,S,11.0,2017.0,,0
1990.0,Нет,Female,No,4.0,322.0,Рыбы,37.0,,3.0,0.0,Bachelors,917474365534,Bangalore,,,,1.0,0
1988.0,Нет,Female,No,0.0,379.0,Лев,38.0,6.0,3.0,0.0,,917833951410,New Delhi,S,11.0,2015.0,3.0,0
1988.0,Нет,Female,No,0.0,,Лев,38.0,6.0,3.0,0.0,Bachelors,917833951410,New Delhi,S,11.0,2015.0,3.0,0
1988.0,Нет,Female,No,0.0,379.0,Лев,38.0,6.0,3.0,0.0,Bachelors,917833951410,New Delhi,S,11.0,2015.0,,0
1988.0,Нет,Female,No,0.0,379.0,Лев,38.0,6.0,3.0,0.0,,917833951410,New Delhi,S,,2015.0,3.0,0
1991.0,Нет,Female,No,,252.0,Лев,35.0,8.0,2.0,1.0,Masters,918733582185,New Delhi,,9.0,2017.0,,0
1991.0,Нет,Female,No,2.0,,Лев,35.0,8.0,2.0,1.0,Masters,918733582185,New Delhi,M,9.0,2017.0,5.0,0
1991.0,Нет,Female,No,,,Лев,35.0,8.0,2.0,1.0,Masters,918733582185,,M,9.0,2017.0,5.0,0
1991.0,Нет,Female,No,2.0,252.0,Лев,,8.0,2.0,1.0,Masters,918733582185,New Delhi,,9.0,2017.0,5.0,0
,Да,Female,No,0.0,160.0,Лев,35.0,3.0,3.0,1.0,PHD,913270576947,New Delhi,M,4.0,2018.0,,1
1992.0,Да,,No,0.0,,Лев,,,3.0,1.0,PHD,913270576947,New Delhi,M,4.0,2018.0,1.0,1
1992.0,,Female,No,0.0,160.0,Лев,35.0,,3.0,1.0,PHD,913270576947,New Delhi,M,4.0,2018.0,,1
1988.0,Нет,Female,,3.0,123.0,Скорпион,,1.0,3.0,1.0,Bachelors,916244954686,Bangalore,L,,2012.0,,0
,Нет,Female,No,3.0,123.0,,38.0,1.0,3.0,1.0,Bachelors,916244954686,Bangalore,,10.0,,2.0,0
1988.0,Нет,,No,3.0,123.0,Скорпион,,1.0,3.0,1.0,Bachelors,916244954686,Bangalore,L,,2012.0,2.0,0
1996.0,Нет,Female,No,5.0,459.0,Телец,31.0,7.0,3.0,1.0,Bachelors,915387693615,Pune,XS,,2012.0,1.0,0
1996.0,Нет,Female,No,5.0,459.0,Телец,31.0,7.0,3.0,1.0,Bachelors,915387693615,Pune,XS,,2012.0,,0
1994.0,Нет,Female,No,1.0,477.0,Стрелец,,8.0,3.0,0.0,Masters,913994993170,New Delhi,L,4.0,2016.0,3.0,0
,Да,Female,No,1.0,,Весы,32.0,10.0,2.0,0.0,Bachelors,913516591163,Pune,M,9.0,2013.0,,1
1993.0,Да,Female,No,1.0,302.0,Весы,32.0,10.0,2.0,0.0,Bachelors,913516591163,Pune,M,9.0,2013.0,4.0,1
1993.0,Да,,No,1.0,302.0,Весы,32.0,,2.0,0.0,Bachelors,913516591163,Pune,,9.0,2013.0,,1
