Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1998.0,Да,Female,,5.0,,Овен,,5.0,2.0,1.0,Bachelors,917194778972,Pune,S,1.0,2015.0,1.0,1
,Нет,,Yes,5.0,,Весы,27.0,3.0,3.0,0.0,Bachelors,917522397545,New Delhi,,9.0,2017.0,,0
1998.0,,Female,Yes,5.0,133.0,Весы,27.0,3.0,3.0,0.0,,917522397545,New Delhi,S,,2017.0,5.0,0
,Нет,Female,Yes,5.0,133.0,Весы,27.0,,3.0,0.0,Bachelors,917522397545,,S,9.0,2017.0,5.0,0
2003.0,Нет,Male,No,2.0,,,24.0,2.0,1.0,0.0,Masters,917383506178,Pune,M,0.0,2017.0,,0
,Нет,Male,No,2.0,322.0,Лев,,2.0,,,Masters,917383506178,Pune,M,,2017.0,,0
2003.0,Нет,Male,No,2.0,322.0,,,2.0,1.0,0.0,,917383506178,,,0.0,2017.0,5.0,0
2003.0,Нет,Male,No,2.0,,Лев,24.0,,1.0,0.0,Masters,917383506178,Pune,M,,,5.0,0
1997.0,Да,,Yes,,426.0,,28.0,1.0,3.0,1.0,Bachelors,912828633740,Bangalore,M,7.0,2015.0,2.0,1
1997.0,,,Yes,1.0,426.0,Водолей,,1.0,3.0,1.0,Bachelors,912828633740,Bangalore,M,7.0,2015.0,2.0,1
1998.0,Да,Male,No,5.0,41.0,Весы,,3.0,3.0,,Masters,914167491675,Bangalore,S,3.0,2013.0,1.0,1
1998.0,,Male,No,,41.0,Весы,27.0,,3.0,,Masters,914167491675,Bangalore,S,3.0,2013.0,1.0,1
1998.0,,Male,No,5.0,41.0,Весы,27.0,3.0,3.0,0.0,Masters,914167491675,Bangalore,S,3.0,2013.0,1.0,1
,Да,Male,,5.0,41.0,,27.0,3.0,,0.0,Masters,914167491675,Bangalore,S,3.0,,1.0,1
,Да,Female,Yes,2.0,78.0,Близнецы,,3.0,,0.0,Bachelors,911396216618,New Delhi,M,14.0,2015.0,2.0,1
1998.0,Да,Female,Yes,2.0,78.0,Близнецы,28.0,3.0,2.0,0.0,Bachelors,911396216618,,,14.0,,2.0,1
1998.0,Да,Female,Yes,2.0,78.0,Близнецы,28.0,3.0,2.0,0.0,Bachelors,911396216618,New Delhi,M,14.0,,2.0,1
1999.0,Нет,Female,,5.0,114.0,Козерог,27.0,,3.0,1.0,Bachelors,916277370717,Bangalore,,9.0,2017.0,1.0,0
1998.0,,Male,No,5.0,374.0,Овен,27.0,,2.0,1.0,Bachelors,914898444154,,XL,15.0,2015.0,4.0,0
1998.0,Нет,Male,No,5.0,374.0,Овен,27.0,,2.0,1.0,Bachelors,914898444154,Pune,XL,15.0,2015.0,,0
1998.0,Нет,,No,5.0,374.0,Овен,27.0,7.0,2.0,,Bachelors,914898444154,,XL,15.0,2015.0,4.0,0
1998.0,Нет,,No,5.0,374.0,Овен,27.0,7.0,,1.0,Bachelors,914898444154,Pune,XL,15.0,2015.0,4.0,0
1998.0,Нет,Male,No,5.0,374.0,Овен,27.0,,2.0,1.0,Bachelors,914898444154,Pune,XL,15.0,2015.0,4.0,0
,Да,Male,Yes,5.0,434.0,Козерог,27.0,3.0,3.0,,Bachelors,916585579611,Bangalore,M,,2018.0,3.0,1
1999.0,Да,,Yes,5.0,434.0,Козерог,27.0,3.0,,0.0,Bachelors,916585579611,,M,9.0,2018.0,,1
2003.0,,Female,,2.0,478.0,Водолей,24.0,10.0,2.0,1.0,Bachelors,912875321904,New Delhi,XXL,7.0,2013.0,5.0,1
2003.0,Да,Female,No,,478.0,Водолей,24.0,10.0,,1.0,Bachelors,912875321904,New Delhi,XXL,7.0,,5.0,1
,Да,,No,2.0,478.0,Водолей,24.0,10.0,2.0,1.0,Bachelors,912875321904,New Delhi,XXL,7.0,,,1
2003.0,,,No,,478.0,Водолей,24.0,10.0,2.0,1.0,,912875321904,New Delhi,XXL,,2013.0,5.0,1
,Да,Female,Yes,2.0,292.0,Водолей,,2.0,2.0,0.0,Bachelors,913196059744,Pune,XL,15.0,,,1
1997.0,Да,Female,Yes,2.0,292.0,Водолей,28.0,2.0,2.0,,Bachelors,913196059744,Pune,XL,15.0,,4.0,1
1997.0,Да,Female,Yes,,,Водолей,28.0,2.0,2.0,,Bachelors,913196059744,,XL,15.0,2015.0,4.0,1
1997.0,Да,Female,Yes,2.0,292.0,Водолей,28.0,2.0,2.0,0.0,,913196059744,,XL,15.0,2015.0,,1
1997.0,Да,Female,Yes,2.0,,Водолей,28.0,2.0,,0.0,Bachelors,913196059744,Pune,XL,15.0,2015.0,4.0,1
2001.0,Нет,Female,No,2.0,232.0,Рак,24.0,,,1.0,Bachelors,919552351709,Bangalore,M,,2016.0,,0
2002.0,Да,Male,No,2.0,,Лев,24.0,,3.0,0.0,Masters,916778511042,Pune,M,11.0,2017.0,5.0,1
2001.0,Нет,Male,No,2.0,379.0,Стрелец,,6.0,3.0,0.0,Masters,916601727977,,,5.0,2016.0,3.0,0
2001.0,Нет,,No,,379.0,,24.0,6.0,3.0,0.0,Masters,916601727977,,XL,5.0,2016.0,,0
1999.0,Да,,Yes,1.0,409.0,,28.0,5.0,3.0,0.0,Bachelors,915406946758,,S,5.0,2013.0,,1
1999.0,Да,Male,Yes,1.0,409.0,Скорпион,,5.0,3.0,0.0,,915406946758,Bangalore,S,5.0,2013.0,2.0,1
1999.0,Да,Male,Yes,1.0,409.0,Скорпион,28.0,5.0,3.0,0.0,Bachelors,915406946758,Bangalore,,,2013.0,2.0,1
1999.0,Да,Male,Yes,,409.0,Скорпион,28.0,,3.0,0.0,Bachelors,915406946758,Bangalore,S,5.0,2013.0,2.0,1
1999.0,Да,Male,Yes,1.0,409.0,,,5.0,3.0,,,915406946758,,S,,2013.0,2.0,1
1997.0,Нет,,No,,225.0,Рак,28.0,6.0,,,,912647469570,,M,6.0,2015.0,4.0,0
1997.0,,Female,No,1.0,225.0,,28.0,,,1.0,Bachelors,912647469570,Bangalore,M,6.0,2015.0,4.0,0
1997.0,Нет,Female,,1.0,225.0,Рак,,,1.0,1.0,,912647469570,Bangalore,M,6.0,2015.0,4.0,0
1997.0,Нет,Female,No,1.0,225.0,,,6.0,1.0,1.0,Bachelors,912647469570,,M,6.0,2015.0,4.0,0
2002.0,Да,Female,,2.0,270.0,,24.0,5.0,,1.0,PHD,914694345903,Bangalore,M,8.0,2018.0,1.0,1
2002.0,Да,Female,No,,270.0,Стрелец,24.0,5.0,3.0,1.0,PHD,914694345903,Bangalore,M,8.0,2018.0,1.0,1
2002.0,,Female,,2.0,270.0,Стрелец,24.0,5.0,3.0,1.0,PHD,914694345903,Bangalore,M,8.0,2018.0,1.0,1
,Да,,No,2.0,,Стрелец,24.0,5.0,,1.0,PHD,914694345903,Bangalore,M,8.0,,,1
2002.0,Да,Female,No,2.0,270.0,Стрелец,,,3.0,1.0,PHD,914694345903,Bangalore,,8.0,2018.0,1.0,1
2001.0,Нет,Male,Yes,4.0,134.0,,26.0,8.0,3.0,0.0,Bachelors,918123467902,Bangalore,L,,2016.0,2.0,0
2001.0,Нет,Male,Yes,4.0,,Рак,,8.0,,0.0,,918123467902,,L,14.0,2016.0,2.0,0
2001.0,Нет,,Yes,4.0,134.0,Рак,,8.0,3.0,0.0,Bachelors,918123467902,Bangalore,,14.0,2016.0,2.0,0
2001.0,Нет,Male,,4.0,,Рак,26.0,8.0,,0.0,Bachelors,918123467902,,L,,2016.0,,0
2001.0,,Male,Yes,4.0,,Рак,26.0,8.0,,0.0,Bachelors,918123467902,Bangalore,L,,2016.0,2.0,0
