Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1991.0,Нет,Female,No,2.0,,,36.0,10.0,2.0,1.0,Bachelors,914515118320,New Delhi,S,,2017.0,2.0,0
1991.0,Нет,Female,,,,,36.0,1.0,3.0,1.0,Bachelors,915973351593,Bangalore,,0.0,2012.0,1.0,0
1991.0,Нет,,No,5.0,272.0,Телец,36.0,1.0,,1.0,Bachelors,915973351593,Bangalore,XS,0.0,2012.0,,0
1991.0,Нет,,,,,Телец,36.0,1.0,3.0,1.0,,915973351593,Bangalore,XS,,2012.0,,0
1986.0,Нет,Male,No,,358.0,,41.0,0.0,3.0,0.0,Bachelors,911654509960,Bangalore,,12.0,2015.0,5.0,0
1986.0,Нет,Male,No,1.0,358.0,Скорпион,41.0,0.0,3.0,0.0,Bachelors,911654509960,,,12.0,,5.0,0
,Нет,Male,No,1.0,358.0,Скорпион,,0.0,3.0,0.0,Bachelors,911654509960,Bangalore,L,12.0,2015.0,5.0,0
1986.0,Нет,Male,No,1.0,358.0,Скорпион,,,3.0,0.0,,911654509960,Bangalore,L,12.0,2015.0,5.0,0
,Нет,Male,No,5.0,69.0,Овен,40.0,5.0,3.0,1.0,Masters,915883786305,New Delhi,M,6.0,2014.0,2.0,0
1984.0,Да,Male,Yes,2.0,294.0,Козерог,41.0,3.0,2.0,1.0,Masters,917291422268,Bangalore,XXL,11.0,2017.0,4.0,1
1984.0,Да,Male,Yes,2.0,294.0,Козерог,41.0,3.0,2.0,1.0,Masters,917291422268,Bangalore,XXL,,2017.0,,1
1992.0,Нет,Male,No,,495.0,Близнецы,33.0,6.0,3.0,0.0,Bachelors,918451417609,Pune,M,8.0,,2.0,0
1992.0,Нет,Male,,5.0,495.0,Близнецы,33.0,6.0,,,Bachelors,918451417609,Pune,,,2015.0,2.0,0
1992.0,,Male,,5.0,495.0,Близнецы,33.0,6.0,3.0,0.0,Bachelors,918451417609,,M,8.0,2015.0,2.0,0
1988.0,,Female,No,2.0,372.0,Лев,37.0,7.0,2.0,0.0,Masters,917824741665,New Delhi,S,13.0,2017.0,,0
1988.0,Нет,,No,2.0,372.0,Лев,37.0,7.0,2.0,0.0,Masters,917824741665,New Delhi,S,13.0,2017.0,5.0,0
1994.0,Нет,,No,,490.0,Рыбы,33.0,0.0,2.0,,Bachelors,914532617652,New Delhi,XL,4.0,2017.0,1.0,0
1990.0,,Male,No,2.0,,Весы,,1.0,3.0,1.0,Masters,916399733576,New Delhi,XL,,2018.0,,1
,Да,Male,,,114.0,Весы,36.0,1.0,3.0,1.0,Masters,916399733576,New Delhi,XL,14.0,2018.0,,1
1990.0,Да,Male,,,,Весы,,1.0,3.0,1.0,Masters,916399733576,New Delhi,XL,14.0,2018.0,3.0,1
1985.0,Да,Male,Yes,3.0,,Водолей,40.0,5.0,,1.0,Bachelors,914141852879,,M,8.0,,4.0,1
1985.0,,Male,Yes,3.0,219.0,,40.0,5.0,3.0,1.0,,914141852879,Bangalore,,,2018.0,4.0,1
1985.0,,Male,Yes,,,Водолей,40.0,5.0,3.0,1.0,Bachelors,914141852879,,M,8.0,2018.0,4.0,1
1985.0,Да,,Yes,3.0,,,,5.0,3.0,1.0,,914141852879,Bangalore,M,8.0,2018.0,4.0,1
1987.0,Да,,No,2.0,291.0,Близнецы,40.0,,,,Masters,914350502418,Bangalore,M,13.0,2018.0,2.0,1
1987.0,,Male,No,2.0,291.0,Близнецы,40.0,,3.0,1.0,Masters,914350502418,Bangalore,M,,2018.0,2.0,1
1991.0,,,No,3.0,316.0,Близнецы,34.0,1.0,,0.0,,913801876630,Bangalore,XL,4.0,2014.0,3.0,0
1991.0,,Male,No,3.0,316.0,Близнецы,34.0,,3.0,0.0,,913801876630,Bangalore,,4.0,2014.0,,0
1991.0,Нет,Male,No,3.0,316.0,Близнецы,34.0,1.0,3.0,0.0,Bachelors,913801876630,Bangalore,XL,,2014.0,3.0,0
1991.0,Нет,Male,No,3.0,316.0,,,1.0,,0.0,,913801876630,Bangalore,,4.0,2014.0,,0
1991.0,Нет,Male,No,3.0,316.0,,,1.0,3.0,,Bachelors,913801876630,Bangalore,XL,4.0,2014.0,,0
1986.0,Нет,Male,,,459.0,Лев,,,,,Bachelors,911243468160,Pune,L,,2012.0,3.0,0
,Нет,Male,No,5.0,459.0,,39.0,,3.0,0.0,Bachelors,911243468160,Pune,L,9.0,2012.0,3.0,0
1986.0,Нет,Male,,,,Лев,,6.0,3.0,0.0,Bachelors,911243468160,Pune,L,9.0,,,0
,Нет,,No,5.0,459.0,Лев,39.0,6.0,3.0,0.0,Bachelors,911243468160,,L,9.0,,3.0,0
,Да,Male,No,1.0,372.0,Дева,33.0,5.0,2.0,1.0,Bachelors,913707943823,Pune,XL,,2017.0,,1
1992.0,Да,Male,No,1.0,,Дева,33.0,5.0,2.0,,Bachelors,913707943823,Pune,,0.0,2017.0,1.0,1
1986.0,Нет,Male,No,3.0,365.0,Рыбы,40.0,4.0,3.0,1.0,Bachelors,914827192173,New Delhi,L,6.0,2012.0,1.0,0
,Нет,,No,3.0,365.0,Рыбы,40.0,4.0,3.0,1.0,Bachelors,914827192173,New Delhi,L,6.0,2012.0,1.0,0
1987.0,Да,Male,,,379.0,Рак,38.0,4.0,3.0,,Bachelors,913217530252,Bangalore,L,4.0,2018.0,2.0,1
,Нет,Male,,1.0,,,40.0,,3.0,0.0,Bachelors,918597903559,Bangalore,L,4.0,2016.0,1.0,0
1986.0,,Male,Yes,1.0,468.0,Стрелец,,10.0,3.0,0.0,Bachelors,918597903559,Bangalore,L,,2016.0,1.0,0
1986.0,Нет,Male,,1.0,,Стрелец,,10.0,3.0,,Bachelors,918597903559,Bangalore,L,4.0,2016.0,1.0,0
1986.0,Нет,Male,,1.0,468.0,Стрелец,40.0,10.0,3.0,0.0,,918597903559,,L,4.0,,1.0,0
,,,No,0.0,359.0,Телец,,3.0,3.0,0.0,Bachelors,918427608985,New Delhi,XXL,5.0,2014.0,3.0,0
1991.0,Нет,Male,Yes,1.0,148.0,Рыбы,34.0,5.0,3.0,1.0,,915153649002,Bangalore,,14.0,2016.0,1.0,0
,,Female,No,3.0,,Близнецы,37.0,1.0,,0.0,Masters,917091834115,New Delhi,S,,2016.0,2.0,1
1988.0,,Female,No,3.0,119.0,,37.0,,3.0,0.0,Masters,917091834115,New Delhi,,11.0,,2.0,1
1988.0,Да,,No,3.0,119.0,Близнецы,37.0,1.0,3.0,0.0,Masters,917091834115,New Delhi,S,11.0,,2.0,1
1988.0,Да,Female,No,3.0,119.0,Близнецы,,1.0,3.0,0.0,Masters,917091834115,New Delhi,S,11.0,2016.0,2.0,1
1988.0,Да,Female,No,3.0,119.0,Близнецы,,1.0,3.0,0.0,Masters,917091834115,New Delhi,S,11.0,2016.0,2.0,1
,,Female,No,,,Водолей,40.0,4.0,,0.0,Bachelors,915632597821,,S,,,2.0,0
1986.0,Нет,Female,No,1.0,42.0,Водолей,40.0,,3.0,0.0,Bachelors,915632597821,New Delhi,S,7.0,2015.0,2.0,0
1986.0,,,No,1.0,,,,4.0,3.0,0.0,Bachelors,915632597821,New Delhi,S,7.0,2015.0,2.0,0
,Нет,Female,,1.0,42.0,,40.0,4.0,,,Bachelors,915632597821,New Delhi,S,7.0,2015.0,2.0,0
1990.0,Да,,No,2.0,89.0,Водолей,,10.0,3.0,1.0,Masters,915199694226,Bangalore,L,7.0,2016.0,3.0,1
1990.0,,Male,No,,89.0,,37.0,10.0,3.0,,Masters,915199694226,,L,7.0,,3.0,1
1990.0,Да,Male,,2.0,89.0,,37.0,10.0,3.0,1.0,Masters,915199694226,Bangalore,L,7.0,2016.0,3.0,1
1990.0,Да,Male,No,,89.0,Водолей,37.0,10.0,3.0,1.0,Masters,915199694226,Bangalore,L,7.0,2016.0,,1
1990.0,Да,,No,,,Водолей,37.0,,3.0,1.0,Masters,915199694226,Bangalore,L,,2016.0,3.0,1
1988.0,Да,,No,3.0,,Весы,37.0,,2.0,0.0,,911313392720,Pune,L,1.0,2016.0,5.0,1
1988.0,,Female,No,3.0,339.0,Весы,37.0,3.0,2.0,0.0,Bachelors,911313392720,Pune,L,1.0,2016.0,,1
1988.0,Да,,No,3.0,339.0,,37.0,3.0,2.0,,Bachelors,911313392720,,L,1.0,2016.0,5.0,1
1994.0,Нет,Male,No,1.0,423.0,Рак,32.0,,,0.0,,916926598336,Pune,,14.0,2013.0,3.0,0
1990.0,Нет,Male,,5.0,,Весы,35.0,,1.0,,,916669187481,New Delhi,S,5.0,2017.0,5.0,0
1990.0,Нет,Male,No,5.0,212.0,Весы,,1.0,1.0,1.0,Masters,916669187481,,S,,2017.0,,0
1990.0,Нет,Male,No,5.0,212.0,Весы,35.0,1.0,1.0,,Masters,916669187481,New Delhi,,5.0,,5.0,0
1988.0,Нет,Male,No,3.0,317.0,Дева,,,1.0,0.0,Bachelors,916365640500,Bangalore,S,14.0,2016.0,2.0,0
,Нет,Male,No,3.0,,Дева,,2.0,1.0,0.0,,916365640500,Bangalore,S,,2016.0,,0
1993.0,Нет,Female,No,1.0,,Телец,,,3.0,1.0,Bachelors,918762142829,Pune,M,8.0,2017.0,1.0,0
1993.0,,Female,No,1.0,198.0,Телец,34.0,1.0,3.0,1.0,Bachelors,918762142829,Pune,,8.0,,1.0,0
1994.0,Да,Male,No,2.0,,Дева,32.0,7.0,,0.0,Bachelors,914856305886,Bangalore,,4.0,2014.0,3.0,1
1994.0,Да,Male,,,257.0,,32.0,,3.0,0.0,Bachelors,914856305886,Bangalore,XL,4.0,2014.0,3.0,1
1994.0,,Male,No,2.0,257.0,Дева,32.0,7.0,,0.0,Bachelors,914856305886,,,4.0,2014.0,3.0,1
1994.0,Да,Male,No,,257.0,Дева,32.0,7.0,3.0,0.0,Bachelors,914856305886,Bangalore,XL,,2014.0,,1
1994.0,Да,Male,,2.0,257.0,Дева,32.0,,,0.0,Bachelors,914856305886,Bangalore,,4.0,2014.0,3.0,1
1990.0,Нет,,,4.0,260.0,Дева,37.0,9.0,2.0,1.0,Bachelors,918795443623,New Delhi,L,,2017.0,2.0,0
1992.0,Нет,Male,No,2.0,384.0,,35.0,7.0,,1.0,Bachelors,919951685486,Bangalore,L,15.0,2014.0,3.0,0
1992.0,Нет,Male,No,2.0,384.0,Стрелец,35.0,7.0,3.0,1.0,Bachelors,919951685486,,L,15.0,2014.0,3.0,0
1992.0,Нет,Male,No,2.0,384.0,,35.0,7.0,3.0,1.0,Bachelors,919951685486,,L,15.0,2014.0,3.0,0
1987.0,Нет,Male,Yes,2.0,,Водолей,,5.0,3.0,1.0,Bachelors,911642598396,,,12.0,2012.0,1.0,0
1987.0,Нет,Male,,2.0,300.0,Водолей,40.0,5.0,3.0,,,911642598396,Bangalore,L,,,1.0,0
1987.0,Нет,Male,,2.0,300.0,,40.0,5.0,3.0,1.0,Bachelors,911642598396,Bangalore,L,12.0,2012.0,1.0,0
,Нет,Female,No,,,Рак,41.0,6.0,,1.0,Masters,917351141085,New Delhi,L,5.0,2013.0,5.0,0
1985.0,,,No,,,Рак,41.0,6.0,3.0,1.0,Masters,917351141085,,,5.0,,5.0,0
,Нет,Female,No,,195.0,Рак,34.0,10.0,3.0,,Bachelors,911369875862,Bangalore,,0.0,2015.0,,0
,,Female,No,4.0,195.0,Рак,34.0,10.0,3.0,1.0,Bachelors,911369875862,Bangalore,XS,,2015.0,3.0,0
,,Female,,4.0,,,,10.0,3.0,1.0,,911369875862,Bangalore,,0.0,,3.0,0
1992.0,Нет,Female,No,4.0,334.0,Лев,34.0,1.0,3.0,1.0,Bachelors,912445298279,New Delhi,L,2.0,2012.0,4.0,0
,Да,Male,No,2.0,406.0,Стрелец,36.0,10.0,2.0,1.0,Bachelors,917845804312,Pune,L,13.0,,2.0,1
1989.0,Да,Male,No,,406.0,Стрелец,36.0,10.0,,1.0,Bachelors,917845804312,Pune,L,13.0,2013.0,2.0,1
1989.0,Да,Male,No,,,Стрелец,36.0,10.0,,1.0,Bachelors,917845804312,Pune,L,,2013.0,2.0,1
1989.0,Да,Male,,2.0,406.0,Стрелец,,10.0,2.0,1.0,Bachelors,917845804312,Pune,L,13.0,2013.0,,1
,Нет,Female,,1.0,289.0,Рак,39.0,,3.0,1.0,Masters,911981056770,New Delhi,,6.0,,,0
1987.0,Нет,Female,No,1.0,289.0,Рак,39.0,7.0,3.0,1.0,Masters,911981056770,New Delhi,M,6.0,2016.0,1.0,0
1987.0,Нет,Female,,1.0,289.0,Рак,,7.0,3.0,1.0,Masters,911981056770,New Delhi,M,6.0,2016.0,1.0,0
1985.0,Нет,Male,No,5.0,415.0,,41.0,,3.0,0.0,,915455552811,New Delhi,XL,13.0,2014.0,2.0,0
1985.0,Нет,,No,5.0,,Близнецы,41.0,9.0,,0.0,Bachelors,915455552811,New Delhi,XL,13.0,2014.0,2.0,0
,Нет,Male,No,5.0,,Близнецы,41.0,,3.0,0.0,Bachelors,915455552811,New Delhi,,,,2.0,0
1985.0,,Male,,5.0,415.0,Близнецы,41.0,9.0,3.0,0.0,Bachelors,915455552811,New Delhi,XL,13.0,2014.0,2.0,0
1985.0,Нет,Male,No,5.0,415.0,Близнецы,41.0,9.0,,0.0,Bachelors,915455552811,New Delhi,,,2014.0,2.0,0
1987.0,,Male,No,0.0,15.0,Лев,,9.0,3.0,0.0,Bachelors,918383723708,Bangalore,,3.0,,2.0,0
,,Male,No,0.0,,Лев,40.0,9.0,3.0,0.0,,918383723708,Bangalore,L,3.0,2015.0,2.0,0
1987.0,Нет,Male,No,0.0,,Лев,40.0,9.0,3.0,0.0,Bachelors,918383723708,Bangalore,L,3.0,2015.0,2.0,0
1987.0,Нет,Male,No,,15.0,Лев,40.0,,,0.0,Bachelors,918383723708,,,3.0,2015.0,2.0,0
1991.0,Нет,Female,No,5.0,332.0,Овен,34.0,7.0,3.0,0.0,,911184306785,Bangalore,L,13.0,2017.0,,0
1991.0,,,No,5.0,332.0,Овен,,,3.0,0.0,Bachelors,911184306785,Bangalore,L,13.0,,2.0,0
1991.0,Нет,Female,No,,332.0,Овен,34.0,7.0,3.0,0.0,,911184306785,Bangalore,L,13.0,2017.0,2.0,0
,Нет,Male,No,3.0,248.0,Козерог,40.0,2.0,3.0,,,912133744770,Pune,M,14.0,2012.0,2.0,0
1987.0,Нет,,,3.0,248.0,Козерог,40.0,2.0,3.0,0.0,Bachelors,912133744770,Pune,M,,2012.0,2.0,0
1987.0,Нет,Male,No,3.0,,Козерог,40.0,2.0,3.0,0.0,Bachelors,912133744770,Pune,M,14.0,2012.0,2.0,0
,Нет,Male,No,3.0,248.0,Козерог,40.0,,3.0,0.0,,912133744770,Pune,M,,2012.0,,0
1987.0,Нет,Male,,,248.0,Козерог,40.0,2.0,,,Bachelors,912133744770,Pune,M,14.0,2012.0,2.0,0
,Нет,Male,No,,134.0,Рыбы,32.0,8.0,3.0,1.0,Bachelors,916206559519,,L,0.0,2013.0,3.0,0
1995.0,Нет,Male,No,5.0,,Рыбы,,,3.0,1.0,Bachelors,916206559519,Pune,L,,2013.0,3.0,0
1995.0,,Male,No,5.0,134.0,Рыбы,32.0,8.0,3.0,,Bachelors,916206559519,Pune,L,0.0,2013.0,3.0,0
1988.0,Да,Male,No,3.0,23.0,Близнецы,,3.0,3.0,,Bachelors,914921906775,Pune,,10.0,2018.0,1.0,1
1988.0,Да,Male,No,3.0,23.0,Близнецы,38.0,3.0,,1.0,Bachelors,914921906775,Pune,L,10.0,2018.0,1.0,1
,Да,,No,3.0,,Близнецы,38.0,3.0,3.0,1.0,Bachelors,914921906775,Pune,L,10.0,,1.0,1
1987.0,,Male,No,3.0,169.0,,40.0,5.0,3.0,0.0,Bachelors,913363069995,Bangalore,M,,2016.0,2.0,0
,Нет,,,4.0,103.0,,41.0,,,1.0,PHD,912894293695,,XL,6.0,2013.0,1.0,0
1991.0,Нет,Female,No,,,,36.0,7.0,3.0,1.0,,918752673523,,M,10.0,2014.0,2.0,0
,Да,Female,Yes,,319.0,Близнецы,33.0,6.0,2.0,1.0,Bachelors,913015894394,,S,4.0,2015.0,,1
1993.0,Да,Female,Yes,3.0,319.0,Близнецы,33.0,6.0,2.0,1.0,,913015894394,,,,,2.0,1
,Да,Female,Yes,,,Близнецы,,6.0,,1.0,Bachelors,913015894394,,S,4.0,2015.0,2.0,1
1993.0,Да,Female,,3.0,319.0,,,6.0,2.0,1.0,Bachelors,913015894394,Pune,S,4.0,2015.0,2.0,1
1989.0,Нет,Male,No,3.0,15.0,,,0.0,3.0,1.0,Bachelors,917968365632,New Delhi,M,2.0,,2.0,0
1989.0,,Male,No,3.0,15.0,Близнецы,37.0,,3.0,1.0,Bachelors,917968365632,,,2.0,2016.0,2.0,0
1989.0,Нет,Male,No,3.0,,,37.0,0.0,3.0,1.0,Bachelors,917968365632,New Delhi,,2.0,2016.0,,0
