Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1986.0,Да,Female,No,1.0,371.0,Козерог,40.0,1.0,,1.0,Bachelors,919930623527,,,4.0,2013.0,,1
1993.0,Да,Female,No,1.0,258.0,,32.0,10.0,,1.0,Bachelors,914576182203,Pune,M,1.0,2018.0,,1
1994.0,Да,,No,2.0,121.0,Лев,31.0,7.0,3.0,1.0,Masters,915263036613,New Delhi,L,,2013.0,4.0,1
1994.0,Да,,No,2.0,121.0,Лев,31.0,7.0,3.0,,Masters,915263036613,New Delhi,L,5.0,2013.0,4.0,1
1994.0,Да,Male,,2.0,121.0,,31.0,7.0,3.0,,,915263036613,New Delhi,L,,2013.0,4.0,1
1996.0,Нет,,No,5.0,422.0,Рак,31.0,5.0,3.0,1.0,Bachelors,911275258741,,,5.0,2014.0,,0
1996.0,Нет,,No,5.0,422.0,Рак,31.0,5.0,3.0,1.0,,911275258741,Bangalore,M,5.0,2014.0,4.0,0
,Нет,,No,0.0,88.0,Дева,22.0,7.0,3.0,0.0,Bachelors,916750170833,Pune,L,6.0,2015.0,1.0,0
2003.0,Нет,Male,No,0.0,88.0,Дева,22.0,7.0,3.0,,,916750170833,Pune,L,6.0,2015.0,1.0,0
,Нет,Male,No,0.0,88.0,,,7.0,3.0,0.0,Bachelors,916750170833,,L,6.0,2015.0,1.0,0
,Нет,,No,0.0,88.0,Дева,22.0,,3.0,0.0,Bachelors,916750170833,Pune,,6.0,2015.0,1.0,0
1987.0,Да,Female,No,5.0,119.0,Близнецы,38.0,,3.0,1.0,PHD,914844259635,,,6.0,2018.0,3.0,1
1987.0,Да,Female,No,5.0,119.0,Близнецы,38.0,2.0,3.0,1.0,,914844259635,,XL,6.0,2018.0,3.0,1
2004.0,Нет,Male,Yes,1.0,244.0,Дева,23.0,5.0,3.0,0.0,,912411408150,Bangalore,XL,4.0,2015.0,1.0,0
2004.0,Нет,,,,244.0,Дева,23.0,5.0,3.0,0.0,Bachelors,912411408150,Bangalore,XL,,,1.0,0
2004.0,Нет,Male,,,244.0,Дева,23.0,5.0,3.0,0.0,Bachelors,912411408150,Bangalore,XL,,2015.0,1.0,0
2004.0,,Male,Yes,1.0,244.0,Дева,23.0,,3.0,0.0,Bachelors,912411408150,Bangalore,,4.0,2015.0,,0
1991.0,,,No,1.0,437.0,Лев,34.0,,3.0,0.0,Bachelors,916802582442,Bangalore,XL,,2016.0,,0
1991.0,Нет,,No,1.0,437.0,,34.0,1.0,3.0,0.0,Bachelors,916802582442,Bangalore,XL,6.0,2016.0,1.0,0
1990.0,Да,Female,No,1.0,,Рак,,,3.0,,Bachelors,918065210119,Pune,M,15.0,2015.0,2.0,1
1990.0,Да,Female,No,1.0,,Рак,37.0,2.0,3.0,0.0,Bachelors,918065210119,,M,15.0,2015.0,2.0,1
1990.0,Да,Female,,,305.0,,37.0,,3.0,,,918065210119,Pune,M,,2015.0,2.0,1
1990.0,Да,Female,,1.0,305.0,Рак,37.0,,3.0,0.0,Bachelors,918065210119,Pune,M,,2015.0,2.0,1
2003.0,Нет,,No,1.0,438.0,Козерог,23.0,4.0,3.0,1.0,PHD,913493848764,New Delhi,,11.0,2013.0,,0
2003.0,Нет,,No,1.0,438.0,Козерог,23.0,,,1.0,PHD,913493848764,New Delhi,XL,11.0,2013.0,2.0,0
2003.0,Нет,Male,,1.0,309.0,,,3.0,,,,915577303114,,M,13.0,2014.0,2.0,0
2003.0,Нет,Male,No,1.0,,,23.0,,3.0,1.0,Bachelors,915577303114,New Delhi,M,13.0,2014.0,2.0,0
,,Male,No,1.0,309.0,Козерог,23.0,3.0,3.0,1.0,Bachelors,915577303114,New Delhi,,13.0,2014.0,,0
2003.0,Нет,Male,No,1.0,309.0,Козерог,23.0,3.0,,1.0,Bachelors,915577303114,New Delhi,M,13.0,2014.0,2.0,0
,Нет,Male,No,1.0,309.0,,23.0,3.0,3.0,1.0,,915577303114,,M,13.0,2014.0,2.0,0
1999.0,Да,,,,315.0,Рак,28.0,0.0,2.0,1.0,Bachelors,919943079522,Pune,M,9.0,2018.0,5.0,1
1999.0,,Female,No,4.0,315.0,Рак,28.0,0.0,2.0,,Bachelors,919943079522,Pune,M,9.0,2018.0,,1
1999.0,Да,Female,No,4.0,,Рак,28.0,0.0,2.0,1.0,Bachelors,919943079522,,M,9.0,2018.0,,1
1999.0,Да,,No,4.0,315.0,Рак,28.0,0.0,2.0,,Bachelors,919943079522,Pune,M,9.0,2018.0,5.0,1
1999.0,,,No,4.0,315.0,,28.0,0.0,2.0,1.0,Bachelors,919943079522,,,9.0,,5.0,1
1993.0,,,No,3.0,,Весы,33.0,2.0,3.0,1.0,Bachelors,913434447575,Pune,M,11.0,2014.0,3.0,0
,Нет,Male,No,3.0,43.0,Весы,33.0,,3.0,,,913434447575,Pune,M,,2014.0,,0
1993.0,Нет,,No,3.0,43.0,Весы,33.0,2.0,,1.0,Bachelors,913434447575,Pune,M,11.0,2014.0,3.0,0
1993.0,Нет,,No,3.0,43.0,Весы,33.0,2.0,3.0,,,913434447575,Pune,M,11.0,2014.0,3.0,0
1990.0,Да,Female,No,2.0,214.0,Овен,35.0,4.0,,0.0,Bachelors,911141260972,Bangalore,S,,2018.0,1.0,1
1990.0,Да,Female,No,2.0,214.0,Овен,35.0,4.0,3.0,0.0,,911141260972,Bangalore,S,1.0,2018.0,1.0,1
1995.0,Нет,Female,Yes,,75.0,Козерог,30.0,5.0,3.0,0.0,Bachelors,919402305166,New Delhi,S,15.0,2012.0,2.0,0
1995.0,,Female,Yes,1.0,75.0,Козерог,30.0,5.0,3.0,0.0,Bachelors,919402305166,New Delhi,S,15.0,2012.0,2.0,0
2003.0,Нет,Male,Yes,0.0,433.0,Овен,22.0,,3.0,1.0,Bachelors,915173081976,Bangalore,L,6.0,2015.0,2.0,0
2003.0,Нет,Male,Yes,0.0,433.0,Овен,22.0,,3.0,1.0,Bachelors,915173081976,Bangalore,L,6.0,2015.0,,0
1986.0,Нет,Male,No,4.0,276.0,Лев,39.0,1.0,3.0,,Bachelors,918904061940,Pune,S,,2014.0,1.0,0
1986.0,Нет,Male,No,4.0,276.0,,39.0,,3.0,0.0,Bachelors,918904061940,Pune,,15.0,2014.0,1.0,0
1986.0,Нет,Male,No,4.0,,Лев,39.0,1.0,3.0,0.0,Bachelors,918904061940,Pune,S,15.0,2014.0,1.0,0
1986.0,Нет,Male,,,276.0,Лев,,1.0,3.0,0.0,Bachelors,918904061940,Pune,S,15.0,2014.0,1.0,0
,Нет,Male,No,,276.0,Лев,39.0,1.0,3.0,0.0,Bachelors,918904061940,Pune,S,15.0,,,0
,Нет,Male,No,5.0,377.0,Весы,38.0,2.0,1.0,1.0,PHD,912140605863,Bangalore,XL,13.0,2012.0,,0
2003.0,Да,Female,No,,,Лев,,,3.0,0.0,Bachelors,911185744891,,,,2014.0,3.0,1
2003.0,Да,Female,No,0.0,371.0,Лев,,,3.0,0.0,Bachelors,911185744891,Bangalore,M,,2014.0,3.0,1
1991.0,,Female,No,5.0,205.0,Рыбы,,6.0,3.0,,Bachelors,916474295035,New Delhi,XS,14.0,2014.0,,0
1991.0,Нет,,No,5.0,205.0,Рыбы,,6.0,3.0,0.0,Bachelors,916474295035,New Delhi,XS,14.0,2014.0,1.0,0
1991.0,Нет,Female,No,5.0,205.0,Рыбы,36.0,6.0,,0.0,,916474295035,New Delhi,XS,14.0,,,0
1991.0,Нет,Female,,5.0,205.0,Рыбы,36.0,6.0,3.0,0.0,Bachelors,916474295035,,XS,14.0,,1.0,0
1995.0,,Male,No,2.0,,Рак,32.0,,1.0,,Bachelors,911392728920,Pune,L,,2016.0,2.0,0
1995.0,,Male,No,2.0,273.0,Рак,,,,1.0,Bachelors,911392728920,Pune,L,7.0,2016.0,,0
1995.0,Нет,Male,No,2.0,,Рак,32.0,3.0,1.0,1.0,,911392728920,Pune,L,7.0,2016.0,,0
1995.0,Нет,Male,No,2.0,273.0,Рак,32.0,,1.0,1.0,Bachelors,911392728920,Pune,L,,2016.0,2.0,0
1995.0,Нет,,No,2.0,,Рак,32.0,3.0,1.0,1.0,Bachelors,911392728920,Pune,L,7.0,2016.0,2.0,0
1988.0,,Female,No,,,Скорпион,39.0,9.0,2.0,0.0,Bachelors,915888618427,New Delhi,M,7.0,,2.0,0
1988.0,Нет,Female,,2.0,119.0,Скорпион,39.0,9.0,2.0,0.0,Bachelors,915888618427,New Delhi,M,7.0,2017.0,2.0,0
1988.0,Нет,,No,2.0,119.0,Скорпион,39.0,9.0,2.0,0.0,Bachelors,915888618427,New Delhi,M,7.0,2017.0,2.0,0
1988.0,,Female,No,2.0,119.0,Скорпион,39.0,9.0,2.0,0.0,Bachelors,915888618427,,M,7.0,2017.0,,0
1988.0,,Female,No,2.0,119.0,Скорпион,39.0,9.0,2.0,,Bachelors,915888618427,New Delhi,M,7.0,,2.0,0
1990.0,,,,5.0,174.0,,36.0,6.0,,1.0,Bachelors,911631687938,Pune,XL,12.0,2015.0,2.0,0
,Нет,Male,No,5.0,,Лев,36.0,,,1.0,Bachelors,911631687938,,XL,12.0,2015.0,,0
1993.0,Да,Male,Yes,,,Скорпион,34.0,4.0,3.0,0.0,Bachelors,914631181151,,L,1.0,2018.0,3.0,1
1993.0,Да,Male,Yes,5.0,62.0,Скорпион,34.0,4.0,3.0,0.0,Bachelors,914631181151,Bangalore,,1.0,2018.0,,1
1993.0,Да,,Yes,5.0,62.0,Скорпион,34.0,4.0,3.0,0.0,Bachelors,914631181151,,L,1.0,2018.0,3.0,1
1989.0,Да,Female,Yes,1.0,465.0,Рак,36.0,1.0,3.0,0.0,Bachelors,911415507323,Bangalore,,5.0,2018.0,1.0,1
1989.0,Да,Female,Yes,1.0,465.0,,36.0,,3.0,0.0,Bachelors,911415507323,Bangalore,M,,2018.0,1.0,1
1989.0,Да,Female,Yes,,,Рак,36.0,1.0,3.0,0.0,,911415507323,Bangalore,M,5.0,2018.0,1.0,1
2005.0,Нет,Female,No,0.0,355.0,Козерог,22.0,9.0,3.0,1.0,PHD,915249681181,,XS,8.0,2015.0,2.0,0
2005.0,Нет,Female,No,0.0,355.0,,22.0,9.0,3.0,,PHD,915249681181,New Delhi,,8.0,2015.0,,0
1999.0,,Female,No,5.0,325.0,Весы,28.0,2.0,,0.0,Bachelors,918805522472,New Delhi,M,12.0,,5.0,0
1999.0,Нет,,No,5.0,325.0,Весы,28.0,2.0,1.0,0.0,Bachelors,918805522472,,,12.0,,5.0,0
1988.0,Нет,,No,4.0,331.0,Дева,39.0,9.0,,0.0,Bachelors,918185768913,Bangalore,M,10.0,2014.0,,0
,Нет,Female,No,4.0,331.0,Дева,39.0,,1.0,0.0,Bachelors,918185768913,Bangalore,,,2014.0,5.0,0
1995.0,Нет,Male,No,3.0,282.0,,31.0,5.0,,0.0,Bachelors,911348226198,Bangalore,XXL,15.0,2012.0,3.0,0
1995.0,Нет,Male,No,3.0,282.0,Скорпион,31.0,5.0,3.0,,Bachelors,911348226198,Bangalore,XXL,15.0,,3.0,0
,Нет,,No,,282.0,Скорпион,,5.0,3.0,0.0,,911348226198,,XXL,,,3.0,0
1994.0,Да,Female,,,249.0,,33.0,,,0.0,,911886194165,Pune,XL,2.0,2015.0,1.0,1
1994.0,Да,Female,No,2.0,249.0,Водолей,33.0,,,0.0,Bachelors,911886194165,Pune,XL,2.0,2015.0,,1
1994.0,,Female,No,2.0,249.0,Водолей,33.0,4.0,2.0,0.0,Bachelors,911886194165,Pune,XL,2.0,,1.0,1
1988.0,Да,Female,No,1.0,17.0,Весы,38.0,9.0,2.0,,Bachelors,917345833562,Pune,M,11.0,2017.0,5.0,1
1989.0,Нет,Male,No,2.0,120.0,Водолей,38.0,10.0,,,Bachelors,916588213837,Pune,M,1.0,2014.0,2.0,0
1989.0,Нет,Male,No,2.0,,Водолей,38.0,,3.0,,Bachelors,916588213837,Pune,M,1.0,,2.0,0
1989.0,Нет,Male,,2.0,,Водолей,38.0,10.0,3.0,1.0,Bachelors,916588213837,Pune,M,1.0,2014.0,,0
1989.0,Нет,,No,2.0,,,38.0,10.0,3.0,1.0,Bachelors,916588213837,,M,1.0,2014.0,2.0,0
1989.0,Нет,Male,No,2.0,120.0,Водолей,38.0,,3.0,,Bachelors,916588213837,Pune,M,1.0,2014.0,2.0,0
1993.0,,Female,No,2.0,,Близнецы,33.0,,2.0,0.0,Masters,914554050813,Pune,,10.0,2017.0,3.0,0
,,Male,Yes,1.0,353.0,Стрелец,36.0,2.0,3.0,,Bachelors,917906669227,Pune,M,15.0,2018.0,3.0,1
1991.0,Да,Male,Yes,1.0,,Стрелец,,2.0,3.0,1.0,Bachelors,917906669227,Pune,M,15.0,2018.0,3.0,1
,Да,Male,,1.0,353.0,Стрелец,36.0,,3.0,1.0,,917906669227,,M,,,,1
1991.0,Да,Male,Yes,1.0,353.0,Стрелец,,2.0,3.0,,Bachelors,917906669227,Pune,,15.0,2018.0,3.0,1
1985.0,,Female,No,,122.0,,,1.0,2.0,,Bachelors,913212633934,New Delhi,M,8.0,2017.0,5.0,0
1985.0,Нет,Female,,5.0,122.0,Телец,40.0,1.0,2.0,,Bachelors,913212633934,New Delhi,M,8.0,2017.0,5.0,0
,Нет,,No,5.0,122.0,Телец,,1.0,,1.0,Bachelors,913212633934,New Delhi,M,8.0,2017.0,5.0,0
1985.0,Нет,Female,No,5.0,122.0,Телец,40.0,1.0,2.0,1.0,Bachelors,913212633934,New Delhi,M,8.0,2017.0,5.0,0
,,Female,No,4.0,,Водолей,31.0,,,1.0,Masters,918194469110,,XL,3.0,2012.0,4.0,0
1994.0,Нет,,No,4.0,388.0,Водолей,31.0,10.0,,1.0,Masters,918194469110,Bangalore,,,,,0
,Нет,,No,4.0,388.0,Водолей,31.0,10.0,3.0,1.0,Masters,918194469110,Bangalore,XL,,2012.0,4.0,0
1999.0,Да,Female,No,1.0,,Рак,28.0,0.0,3.0,1.0,Bachelors,913199416762,New Delhi,XS,12.0,2017.0,2.0,1
1999.0,Да,Female,,1.0,331.0,Рак,28.0,0.0,3.0,1.0,Bachelors,913199416762,New Delhi,XS,12.0,2017.0,,1
1999.0,Да,Female,No,,331.0,Рак,28.0,0.0,3.0,1.0,Bachelors,913199416762,New Delhi,,12.0,,2.0,1
1999.0,,Female,No,1.0,331.0,Рак,28.0,,3.0,1.0,Bachelors,913199416762,,XS,12.0,2017.0,2.0,1
1999.0,Да,Female,No,1.0,331.0,,,0.0,,1.0,Bachelors,913199416762,,,12.0,2017.0,2.0,1
1989.0,,Male,Yes,5.0,,,38.0,8.0,,0.0,Bachelors,914621219863,Bangalore,L,3.0,2014.0,2.0,0
1989.0,Нет,Male,Yes,5.0,,Телец,38.0,,,,Bachelors,914621219863,Bangalore,,3.0,,2.0,0
1989.0,Нет,,Yes,5.0,47.0,Телец,38.0,,3.0,,Bachelors,914621219863,Bangalore,L,,2014.0,2.0,0
1989.0,Нет,Male,,5.0,47.0,,,,3.0,0.0,Bachelors,914621219863,Bangalore,L,3.0,2014.0,2.0,0
1989.0,Нет,,Yes,5.0,47.0,Телец,38.0,8.0,,0.0,Bachelors,914621219863,Bangalore,L,3.0,2014.0,,0
1996.0,Нет,Male,,0.0,10.0,Рак,31.0,,,0.0,Masters,916011486473,,,,,3.0,0
2000.0,,Male,No,,75.0,Козерог,25.0,5.0,2.0,0.0,Bachelors,911794602078,Pune,S,14.0,2015.0,,1
2000.0,Да,Male,No,3.0,75.0,Козерог,25.0,5.0,2.0,0.0,Bachelors,911794602078,Pune,,,2015.0,5.0,1
2000.0,,Male,No,3.0,75.0,Козерог,25.0,5.0,,0.0,Bachelors,911794602078,Pune,S,,2015.0,5.0,1
2000.0,Да,Male,No,,75.0,Козерог,25.0,5.0,2.0,,Bachelors,911794602078,Pune,,14.0,2015.0,5.0,1
1987.0,Нет,,No,1.0,500.0,Рыбы,40.0,,3.0,,Bachelors,914596714421,Bangalore,,7.0,2017.0,2.0,0
1987.0,Нет,Male,No,1.0,500.0,Рыбы,,1.0,,0.0,,914596714421,Bangalore,L,7.0,2017.0,,0
,Нет,Male,No,1.0,500.0,Рыбы,40.0,1.0,3.0,0.0,Bachelors,914596714421,Bangalore,L,7.0,2017.0,,0
1987.0,Нет,Male,No,1.0,500.0,Рыбы,40.0,1.0,3.0,0.0,Bachelors,914596714421,Bangalore,L,7.0,2017.0,,0
1987.0,Нет,,No,1.0,500.0,Рыбы,40.0,1.0,3.0,0.0,Bachelors,914596714421,,L,7.0,,2.0,0
1993.0,Нет,Male,No,0.0,272.0,Водолей,32.0,1.0,3.0,0.0,,914459301002,Bangalore,,0.0,2016.0,1.0,0
1992.0,Да,Male,No,3.0,85.0,Телец,,,3.0,1.0,,917364666118,Bangalore,L,8.0,2015.0,1.0,1
,Нет,Male,,,450.0,Овен,36.0,,3.0,,Bachelors,919841012049,New Delhi,L,14.0,2012.0,4.0,0
1997.0,Нет,Female,No,4.0,146.0,Водолей,30.0,8.0,3.0,0.0,Bachelors,914702782010,,S,2.0,2013.0,4.0,0
1997.0,,Female,,4.0,,Водолей,,8.0,3.0,0.0,Bachelors,914702782010,Bangalore,,2.0,2013.0,,0
1997.0,Нет,Female,,4.0,,Водолей,30.0,8.0,3.0,0.0,,914702782010,Bangalore,S,2.0,2013.0,,0
,Нет,Female,No,4.0,146.0,Водолей,30.0,8.0,3.0,0.0,Bachelors,914702782010,Bangalore,S,2.0,2013.0,4.0,0
1997.0,,Female,,4.0,146.0,Водолей,30.0,8.0,,0.0,Bachelors,914702782010,Bangalore,S,2.0,2013.0,4.0,0
2003.0,Нет,Male,,1.0,72.0,Рыбы,23.0,10.0,3.0,0.0,Bachelors,911906835790,Bangalore,L,1.0,2012.0,1.0,0
1994.0,Нет,,No,2.0,,,31.0,,2.0,,Masters,911616295490,Pune,M,15.0,2015.0,2.0,0
,Нет,Female,No,2.0,94.0,Рыбы,31.0,9.0,2.0,,,911616295490,Pune,M,15.0,,2.0,0
